Node	X	Y	Z
15766	0.054248	0.20605	0.015493
15767	0.052672	0.20564	0.015156
15768	0.051088	0.20522	0.014813
15769	0.059	0.2073	0.016476
15770	0.049514	0.20481	0.014466
15771	0.047936	0.20522	0.014813
15772	0.046347	0.20564	0.015156
15773	0.044766	0.20605	0.015493
15774	0.043175	0.20647	0.015826
15775	0.041593	0.20688	0.016152
15776	0.04	0.2073	0.016476
15777	0.057426	0.20172	0.011699
15778	0.055839	0.20214	0.012092
15779	0.054262	0.20255	0.012477
15780	0.052672	0.20297	0.012858
15781	0.051092	0.20339	0.013232
15782	0.059	0.20131	0.011302
15783	0.0495	0.2038	0.013602
15784	0.047908	0.20339	0.013232
15785	0.046328	0.20297	0.012858
15786	0.044738	0.20255	0.012477
15787	0.043161	0.20214	0.012092
15788	0.041574	0.20172	0.011699
15789	0.04	0.20131	0.011302
15790	0.053307	0.2048	0.014463
15791	0.055208	0.2053	0.014881
15792	0.057097	0.2058	0.015288
15793	0.059	0.2063	0.015691
15794	0.051422	0.20431	0.01404
15795	0.057116	0.20282	0.012719
15796	0.055215	0.20332	0.013169
15797	0.053326	0.20381	0.013607
15798	0.059	0.20232	0.012265
15799	0.0095141	0.095807	0.012612
15800	0.0079199	0.096224	0.012239
15801	0.0063373	0.096638	0.011862
15802	0.0047454	0.097055	0.011477
15803	0.0031658	0.097468	0.011088
15804	0.0015765	0.097884	0.010691
15805	0.0	0.098296	0.01029
15806	0.019	0.098296	0.01029
15807	0.017428	0.097884	0.010691
15808	0.015844	0.097468	0.011088
15809	0.014269	0.097055	0.011477
15810	0.012682	0.096638	0.011862
15811	0.011104	0.096224	0.012239
15812	0.0075949	0.095303	0.013055
15813	0.0057054	0.094807	0.013482
15814	0.0038006	0.094307	0.013905
15815	0.0019076	0.09381	0.014317
15816	-7.8165e-18	0.09331	0.014725
15817	0.0	0.097296	0.01125
15818	0.0018883	0.096801	0.011712
15819	0.0037937	0.096301	0.012169
15820	0.0056862	0.095804	0.012614
15821	0.0095	0.094803	0.013486
15822	0.007924	0.094389	0.013836
15823	0.0063375	0.093973	0.014183
15824	0.0047591	0.093559	0.014523
15825	0.0031707	0.093142	0.01486
15826	0.0015902	0.092727	0.015189
15827	0.0	0.09231	0.015516
15828	0.019	0.09231	0.015516
15829	0.01741	0.092727	0.015189
15830	0.015829	0.093142	0.01486
15831	0.014241	0.093559	0.014523
15832	0.012663	0.093973	0.014183
15833	0.011076	0.094389	0.013836
15834	0.019	0.097296	0.01125
15835	0.017116	0.096802	0.011711
15836	0.015215	0.096303	0.012167
15837	0.013326	0.095807	0.012611
15838	0.011422	0.095308	0.013051
15839	0.013307	0.094814	0.013476
15840	0.015208	0.094317	0.013897
15841	0.017097	0.093823	0.014307
15842	0.019	0.093325	0.014713
15843	0.019	0.098296	0.01168
15844	0.019	0.097296	0.012615
15845	0.019	0.09231	0.016777
15846	0.019	0.093325	0.015992
15847	0.0	0.098296	0.01168
15848	-2.587e-21	0.097296	0.012615
15849	-7.8165e-18	0.09331	0.016003
15850	0.0	0.09231	0.016777
15851	0.013307	0.094814	0.014785
15852	0.015208	0.094317	0.015195
15853	0.017097	0.093823	0.015596
15854	0.011422	0.095308	0.01437
15855	0.017116	0.096802	0.013064
15856	0.015214	0.096303	0.013508
15857	0.013326	0.095807	0.013941
15858	0.01741	0.092727	0.016457
15859	0.01583	0.093142	0.016135
15860	0.014241	0.093559	0.015807
15861	0.012663	0.093973	0.015475
15862	0.011076	0.094389	0.015136
15863	0.0095	0.094803	0.014794
15864	0.0079238	0.094389	0.015136
15865	0.0063372	0.093973	0.015475
15866	0.0047588	0.093559	0.015807
15867	0.0031705	0.093142	0.016135
15868	0.00159	0.092727	0.016457
15869	0.0018885	0.096801	0.013065
15870	0.003794	0.096301	0.01351
15871	0.0056863	0.095804	0.013944
15872	0.0075949	0.095303	0.014373
15873	0.0057053	0.094807	0.01479
15874	0.0038004	0.094307	0.015203
15875	0.0019075	0.09381	0.015606
15876	0.017428	0.097884	0.01207
15877	0.015843	0.097468	0.012457
15878	0.014268	0.097055	0.012836
15879	0.012681	0.096638	0.013211
15880	0.011103	0.096224	0.013578
15881	0.0095141	0.095807	0.013942
15882	0.0079201	0.096224	0.013578
15883	0.0063377	0.096638	0.013211
15884	0.0047459	0.097055	0.012836
15885	0.0031662	0.097468	0.012457
15886	0.0015768	0.097884	0.01207
15887	0.02	0.097296	0.01125
15888	0.021888	0.096801	0.011712
15889	0.023794	0.096301	0.012169
15890	0.025686	0.095804	0.012614
15891	0.027595	0.095303	0.013055
15892	0.025705	0.094807	0.013482
15893	0.023801	0.094307	0.013905
15894	0.021908	0.09381	0.014317
15895	0.02	0.09331	0.014725
15896	0.039	0.098296	0.01029
15897	0.037428	0.097884	0.010691
15898	0.035844	0.097468	0.011088
15899	0.034269	0.097055	0.011477
15900	0.032682	0.096638	0.011862
15901	0.031104	0.096224	0.012239
15902	0.029514	0.095807	0.012612
15903	0.02792	0.096224	0.012239
15904	0.026337	0.096638	0.011862
15905	0.024745	0.097055	0.011477
15906	0.023166	0.097468	0.011088
15907	0.021577	0.097884	0.010691
15908	0.02	0.098296	0.01029
15909	0.031422	0.095308	0.013051
15910	0.033307	0.094814	0.013476
15911	0.035208	0.094317	0.013897
15912	0.037097	0.093823	0.014307
15913	0.039	0.093325	0.014713
15914	0.039	0.097296	0.01125
15915	0.037116	0.096802	0.011711
15916	0.035215	0.096303	0.012167
15917	0.033326	0.095807	0.012611
15918	0.039	0.09231	0.015516
15919	0.03741	0.092727	0.015189
15920	0.035829	0.093142	0.01486
15921	0.034241	0.093559	0.014523
15922	0.032663	0.093973	0.014183
15923	0.031076	0.094389	0.013836
15924	0.0295	0.094803	0.013486
15925	0.027924	0.094389	0.013836
15926	0.026337	0.093973	0.014183
15927	0.024759	0.093559	0.014523
15928	0.023171	0.093142	0.01486
15929	0.02159	0.092727	0.015189
15930	0.02	0.09231	0.015516
15931	0.039	0.093325	0.015992
15932	0.039	0.09231	0.016777
15933	0.039	0.098296	0.01168
15934	0.039	0.097296	0.012615
15935	0.02	0.09331	0.016003
15936	0.02	0.09231	0.016777
15937	0.02	0.097296	0.012615
15938	0.02	0.098296	0.01168
15939	0.027924	0.094389	0.015136
15940	0.026337	0.093973	0.015475
15941	0.024759	0.093559	0.015807
15942	0.02317	0.093142	0.016135
15943	0.02159	0.092727	0.016457
15944	0.0295	0.094803	0.014794
15945	0.03741	0.092727	0.016457
15946	0.03583	0.093142	0.016135
15947	0.034241	0.093559	0.015807
15948	0.032663	0.093973	0.015475
15949	0.031076	0.094389	0.015136
15950	0.037116	0.096802	0.013064
15951	0.035214	0.096303	0.013508
15952	0.033326	0.095807	0.013941
15953	0.031422	0.095308	0.01437
15954	0.033307	0.094814	0.014785
15955	0.035208	0.094317	0.015195
15956	0.037097	0.093823	0.015596
15957	0.02792	0.096224	0.013578
15958	0.026338	0.096638	0.013211
15959	0.024746	0.097055	0.012836
15960	0.023166	0.097468	0.012457
15961	0.021577	0.097884	0.01207
15962	0.029514	0.095807	0.013942
15963	0.037428	0.097884	0.01207
15964	0.035843	0.097468	0.012457
15965	0.034268	0.097055	0.012836
15966	0.032681	0.096638	0.013211
15967	0.031103	0.096224	0.013578
15968	0.025705	0.094807	0.01479
15969	0.0238	0.094307	0.015203
15970	0.021907	0.09381	0.015606
15971	0.027595	0.095303	0.014373
15972	0.021888	0.096801	0.013065
15973	0.023794	0.096301	0.01351
15974	0.025686	0.095804	0.013944
15975	0.04	0.097296	0.01125
15976	0.041888	0.096801	0.011712
15977	0.043794	0.096301	0.012169
15978	0.045686	0.095804	0.012614
15979	0.047595	0.095303	0.013055
15980	0.045705	0.094807	0.013482
15981	0.043801	0.094307	0.013905
15982	0.041908	0.09381	0.014317
15983	0.04	0.09331	0.014725
15984	0.059	0.098296	0.01029
15985	0.057428	0.097884	0.010691
15986	0.055844	0.097468	0.011088
15987	0.054269	0.097055	0.011477
15988	0.052682	0.096638	0.011862
15989	0.051104	0.096224	0.012239
15990	0.049514	0.095807	0.012612
15991	0.04792	0.096224	0.012239
15992	0.046337	0.096638	0.011862
15993	0.044745	0.097055	0.011477
15994	0.043166	0.097468	0.011088
15995	0.041577	0.097884	0.010691
15996	0.04	0.098296	0.01029
15997	0.051422	0.095308	0.013051
15998	0.053307	0.094814	0.013476
15999	0.055208	0.094317	0.013897
16000	0.057097	0.093823	0.014307
16001	0.059	0.093325	0.014713
16002	0.059	0.097296	0.01125
16003	0.057116	0.096802	0.011711
16004	0.055215	0.096303	0.012167
16005	0.053326	0.095807	0.012611
16006	0.059	0.09231	0.015516
16007	0.05741	0.092727	0.015189
16008	0.055829	0.093142	0.01486
16009	0.054241	0.093559	0.014523
16010	0.052663	0.093973	0.014183
16011	0.051076	0.094389	0.013836
16012	0.0495	0.094803	0.013486
16013	0.047924	0.094389	0.013836
16014	0.046337	0.093973	0.014183
16015	0.044759	0.093559	0.014523
16016	0.043171	0.093142	0.01486
16017	0.04159	0.092727	0.015189
16018	0.04	0.09231	0.015516
16019	0.059	0.093325	0.015992
16020	0.059	0.09231	0.016777
16021	0.059	0.098296	0.01168
16022	0.059	0.097296	0.012615
16023	0.04	0.09331	0.016003
16024	0.04	0.09231	0.016777
16025	0.04	0.097296	0.012615
16026	0.04	0.098296	0.01168
16027	0.047924	0.094389	0.015136
16028	0.046337	0.093973	0.015475
16029	0.044759	0.093559	0.015807
16030	0.04317	0.093142	0.016135
16031	0.04159	0.092727	0.016457
16032	0.0495	0.094803	0.014794
16033	0.05741	0.092727	0.016457
16034	0.05583	0.093142	0.016135
16035	0.054241	0.093559	0.015807
16036	0.052663	0.093973	0.015475
16037	0.051076	0.094389	0.015136
16038	0.057116	0.096802	0.013064
16039	0.055214	0.096303	0.013508
16040	0.053326	0.095807	0.013941
16041	0.051422	0.095308	0.01437
16042	0.053307	0.094814	0.014785
16043	0.055208	0.094317	0.015195
16044	0.057097	0.093823	0.015596
16045	0.04792	0.096224	0.013578
16046	0.046338	0.096638	0.013211
16047	0.044746	0.097055	0.012836
16048	0.043166	0.097468	0.012457
16049	0.041577	0.097884	0.01207
16050	0.049514	0.095807	0.013942
16051	0.057428	0.097884	0.01207
16052	0.055843	0.097468	0.012457
16053	0.054268	0.097055	0.012836
16054	0.052681	0.096638	0.013211
16055	0.051103	0.096224	0.013578
16056	0.045705	0.094807	0.01479
16057	0.0438	0.094307	0.015203
16058	0.041907	0.09381	0.015606
16059	0.047595	0.095303	0.014373
16060	0.041888	0.096801	0.013065
16061	0.043794	0.096301	0.01351
16062	0.045686	0.095804	0.013944
16063	0.0	0.1973	0.01125
16064	0.0018883	0.1968	0.011712
16065	0.0037937	0.1963	0.012169
16066	0.0056862	0.1958	0.012614
16067	0.0075949	0.1953	0.013055
16068	0.0057054	0.19481	0.013482
16069	0.0038006	0.19431	0.013905
16070	0.0019076	0.19381	0.014317
16071	-7.8165e-18	0.19331	0.014725
16072	0.019	0.1983	0.01029
16073	0.017428	0.19788	0.010691
16074	0.015844	0.19747	0.011088
16075	0.014269	0.19705	0.011477
16076	0.012682	0.19664	0.011862
16077	0.011104	0.19622	0.012239
16078	0.0095141	0.19581	0.012612
16079	0.0079199	0.19622	0.012239
16080	0.0063373	0.19664	0.011862
16081	0.0047454	0.19705	0.011477
16082	0.0031658	0.19747	0.011088
16083	0.0015765	0.19788	0.010691
16084	0.0	0.1983	0.01029
16085	0.011422	0.19531	0.013051
16086	0.013307	0.19481	0.013476
16087	0.015208	0.19432	0.013897
16088	0.017097	0.19382	0.014307
16089	0.019	0.19332	0.014713
16090	0.019	0.1973	0.01125
16091	0.017116	0.1968	0.011711
16092	0.015215	0.1963	0.012167
16093	0.013326	0.19581	0.012611
16094	0.019	0.19231	0.015516
16095	0.01741	0.19273	0.015189
16096	0.015829	0.19314	0.01486
16097	0.014241	0.19356	0.014523
16098	0.012663	0.19397	0.014183
16099	0.011076	0.19439	0.013836
16100	0.0095	0.1948	0.013486
16101	0.007924	0.19439	0.013836
16102	0.0063375	0.19397	0.014183
16103	0.0047591	0.19356	0.014523
16104	0.0031707	0.19314	0.01486
16105	0.0015902	0.19273	0.015189
16106	0.0	0.19231	0.015516
16107	0.019	0.19332	0.015992
16108	0.019	0.19231	0.016777
16109	0.019	0.1983	0.01168
16110	0.019	0.1973	0.012615
16111	-7.8165e-18	0.19331	0.016003
16112	0.0	0.19231	0.016777
16113	-2.587e-21	0.1973	0.012615
16114	0.0	0.1983	0.01168
16115	0.0079238	0.19439	0.015136
16116	0.0063372	0.19397	0.015475
16117	0.0047588	0.19356	0.015807
16118	0.0031705	0.19314	0.016135
16119	0.00159	0.19273	0.016457
16120	0.0095	0.1948	0.014794
16121	0.01741	0.19273	0.016457
16122	0.01583	0.19314	0.016135
16123	0.014241	0.19356	0.015807
16124	0.012663	0.19397	0.015475
16125	0.011076	0.19439	0.015136
16126	0.017116	0.1968	0.013064
16127	0.015214	0.1963	0.013508
16128	0.013326	0.19581	0.013941
16129	0.011422	0.19531	0.01437
16130	0.013307	0.19481	0.014785
16131	0.015208	0.19432	0.015195
16132	0.017097	0.19382	0.015596
16133	0.0079201	0.19622	0.013578
16134	0.0063377	0.19664	0.013211
16135	0.0047459	0.19705	0.012836
16136	0.0031662	0.19747	0.012457
16137	0.0015768	0.19788	0.01207
16138	0.0095141	0.19581	0.013942
16139	0.017428	0.19788	0.01207
16140	0.015843	0.19747	0.012457
16141	0.014268	0.19705	0.012836
16142	0.012681	0.19664	0.013211
16143	0.011103	0.19622	0.013578
16144	0.0057053	0.19481	0.01479
16145	0.0038004	0.19431	0.015203
16146	0.0019075	0.19381	0.015606
16147	0.0075949	0.1953	0.014373
16148	0.0018885	0.1968	0.013065
16149	0.003794	0.1963	0.01351
16150	0.0056863	0.1958	0.013944
16151	0.02	0.1973	0.01125
16152	0.021888	0.1968	0.011712
16153	0.023794	0.1963	0.012169
16154	0.025686	0.1958	0.012614
16155	0.027595	0.1953	0.013055
16156	0.025705	0.19481	0.013482
16157	0.023801	0.19431	0.013905
16158	0.021908	0.19381	0.014317
16159	0.02	0.19331	0.014725
16160	0.039	0.1983	0.01029
16161	0.037428	0.19788	0.010691
16162	0.035844	0.19747	0.011088
16163	0.034269	0.19705	0.011477
16164	0.032682	0.19664	0.011862
16165	0.031104	0.19622	0.012239
16166	0.029514	0.19581	0.012612
16167	0.02792	0.19622	0.012239
16168	0.026337	0.19664	0.011862
16169	0.024745	0.19705	0.011477
16170	0.023166	0.19747	0.011088
16171	0.021577	0.19788	0.010691
16172	0.02	0.1983	0.01029
16173	0.031422	0.19531	0.013051
16174	0.033307	0.19481	0.013476
16175	0.035208	0.19432	0.013897
16176	0.037097	0.19382	0.014307
16177	0.039	0.19332	0.014713
16178	0.039	0.1973	0.01125
16179	0.037116	0.1968	0.011711
16180	0.035215	0.1963	0.012167
16181	0.033326	0.19581	0.012611
16182	0.039	0.19231	0.015516
16183	0.03741	0.19273	0.015189
16184	0.035829	0.19314	0.01486
16185	0.034241	0.19356	0.014523
16186	0.032663	0.19397	0.014183
16187	0.031076	0.19439	0.013836
16188	0.0295	0.1948	0.013486
16189	0.027924	0.19439	0.013836
16190	0.026337	0.19397	0.014183
16191	0.024759	0.19356	0.014523
16192	0.023171	0.19314	0.01486
16193	0.02159	0.19273	0.015189
16194	0.02	0.19231	0.015516
16195	0.039	0.19332	0.015992
16196	0.039	0.19231	0.016777
16197	0.039	0.1983	0.01168
16198	0.039	0.1973	0.012615
16199	0.02	0.19331	0.016003
16200	0.02	0.19231	0.016777
16201	0.02	0.1973	0.012615
16202	0.02	0.1983	0.01168
16203	0.027924	0.19439	0.015136
16204	0.026337	0.19397	0.015475
16205	0.024759	0.19356	0.015807
16206	0.02317	0.19314	0.016135
16207	0.02159	0.19273	0.016457
16208	0.0295	0.1948	0.014794
16209	0.03741	0.19273	0.016457
16210	0.03583	0.19314	0.016135
16211	0.034241	0.19356	0.015807
16212	0.032663	0.19397	0.015475
16213	0.031076	0.19439	0.015136
16214	0.037116	0.1968	0.013064
16215	0.035214	0.1963	0.013508
16216	0.033326	0.19581	0.013941
16217	0.031422	0.19531	0.01437
16218	0.033307	0.19481	0.014785
16219	0.035208	0.19432	0.015195
16220	0.037097	0.19382	0.015596
16221	0.02792	0.19622	0.013578
16222	0.026338	0.19664	0.013211
16223	0.024746	0.19705	0.012836
16224	0.023166	0.19747	0.012457
16225	0.021577	0.19788	0.01207
16226	0.029514	0.19581	0.013942
16227	0.037428	0.19788	0.01207
16228	0.035843	0.19747	0.012457
16229	0.034268	0.19705	0.012836
16230	0.032681	0.19664	0.013211
16231	0.031103	0.19622	0.013578
16232	0.025705	0.19481	0.01479
16233	0.0238	0.19431	0.015203
16234	0.021907	0.19381	0.015606
16235	0.027595	0.1953	0.014373
16236	0.021888	0.1968	0.013065
16237	0.023794	0.1963	0.01351
16238	0.025686	0.1958	0.013944
16239	0.04	0.1973	0.01125
16240	0.041888	0.1968	0.011712
16241	0.043794	0.1963	0.012169
16242	0.045686	0.1958	0.012614
16243	0.047595	0.1953	0.013055
16244	0.045705	0.19481	0.013482
16245	0.043801	0.19431	0.013905
16246	0.041908	0.19381	0.014317
16247	0.04	0.19331	0.014725
16248	0.059	0.1983	0.01029
16249	0.057428	0.19788	0.010691
16250	0.055844	0.19747	0.011088
16251	0.054269	0.19705	0.011477
16252	0.052682	0.19664	0.011862
16253	0.051104	0.19622	0.012239
16254	0.049514	0.19581	0.012612
16255	0.04792	0.19622	0.012239
16256	0.046337	0.19664	0.011862
16257	0.044745	0.19705	0.011477
16258	0.043166	0.19747	0.011088
16259	0.041577	0.19788	0.010691
16260	0.04	0.1983	0.01029
16261	0.051422	0.19531	0.013051
16262	0.053307	0.19481	0.013476
16263	0.055208	0.19432	0.013897
16264	0.057097	0.19382	0.014307
16265	0.059	0.19332	0.014713
16266	0.059	0.1973	0.01125
16267	0.057116	0.1968	0.011711
16268	0.055215	0.1963	0.012167
16269	0.053326	0.19581	0.012611
16270	0.059	0.19231	0.015516
16271	0.05741	0.19273	0.015189
16272	0.055829	0.19314	0.01486
16273	0.054241	0.19356	0.014523
16274	0.052663	0.19397	0.014183
16275	0.051076	0.19439	0.013836
16276	0.0495	0.1948	0.013486
16277	0.047924	0.19439	0.013836
16278	0.046337	0.19397	0.014183
16279	0.044759	0.19356	0.014523
16280	0.043171	0.19314	0.01486
16281	0.04159	0.19273	0.015189
16282	0.04	0.19231	0.015516
16283	0.059	0.19332	0.015992
16284	0.059	0.19231	0.016777
16285	0.059	0.1983	0.01168
16286	0.059	0.1973	0.012615
16287	0.04	0.19331	0.016003
16288	0.04	0.19231	0.016777
16289	0.04	0.1973	0.012615
16290	0.04	0.1983	0.01168
16291	0.047924	0.19439	0.015136
16292	0.046337	0.19397	0.015475
16293	0.044759	0.19356	0.015807
16294	0.04317	0.19314	0.016135
16295	0.04159	0.19273	0.016457
16296	0.0495	0.1948	0.014794
16297	0.05741	0.19273	0.016457
16298	0.05583	0.19314	0.016135
16299	0.054241	0.19356	0.015807
16300	0.052663	0.19397	0.015475
16301	0.051076	0.19439	0.015136
16302	0.057116	0.1968	0.013064
16303	0.055214	0.1963	0.013508
16304	0.053326	0.19581	0.013941
16305	0.051422	0.19531	0.01437
16306	0.053307	0.19481	0.014785
16307	0.055208	0.19432	0.015195
16308	0.057097	0.19382	0.015596
16309	0.04792	0.19622	0.013578
16310	0.046338	0.19664	0.013211
16311	0.044746	0.19705	0.012836
16312	0.043166	0.19747	0.012457
16313	0.041577	0.19788	0.01207
16314	0.049514	0.19581	0.013942
16315	0.057428	0.19788	0.01207
16316	0.055843	0.19747	0.012457
16317	0.054268	0.19705	0.012836
16318	0.052681	0.19664	0.013211
16319	0.051103	0.19622	0.013578
16320	0.045705	0.19481	0.01479
16321	0.0438	0.19431	0.015203
16322	0.041907	0.19381	0.015606
16323	0.047595	0.1953	0.014373
16324	0.041888	0.1968	0.013065
16325	0.043794	0.1963	0.01351
16326	0.045686	0.1958	0.013944
16327	0.0	0.2973	0.01125
16328	0.0018883	0.2968	0.011712
16329	0.0037937	0.2963	0.012169
16330	0.0056862	0.2958	0.012614
16331	0.0075949	0.2953	0.013055
16332	0.0057054	0.29481	0.013482
16333	0.0038006	0.29431	0.013905
16334	0.0019076	0.29381	0.014317
16335	-7.8165e-18	0.29331	0.014725
16336	0.019	0.2983	0.01029
16337	0.017428	0.29788	0.010691
16338	0.015844	0.29747	0.011088
16339	0.014269	0.29705	0.011477
16340	0.012682	0.29664	0.011862
16341	0.011104	0.29622	0.012239
16342	0.0095141	0.29581	0.012612
16343	0.0079199	0.29622	0.012239
16344	0.0063373	0.29664	0.011862
16345	0.0047454	0.29705	0.011477
16346	0.0031658	0.29747	0.011088
16347	0.0015765	0.29788	0.010691
16348	0.0	0.2983	0.01029
16349	0.011422	0.29531	0.013051
16350	0.013307	0.29481	0.013476
16351	0.015208	0.29432	0.013897
16352	0.017097	0.29382	0.014307
16353	0.019	0.29332	0.014713
16354	0.019	0.2973	0.01125
16355	0.017116	0.2968	0.011711
16356	0.015215	0.2963	0.012167
16357	0.013326	0.29581	0.012611
16358	0.019	0.29231	0.015516
16359	0.01741	0.29273	0.015189
16360	0.015829	0.29314	0.01486
16361	0.014241	0.29356	0.014523
16362	0.012663	0.29397	0.014183
16363	0.011076	0.29439	0.013836
16364	0.0095	0.2948	0.013486
16365	0.007924	0.29439	0.013836
16366	0.0063375	0.29397	0.014183
16367	0.0047591	0.29356	0.014523
16368	0.0031707	0.29314	0.01486
16369	0.0015902	0.29273	0.015189
16370	0.0	0.29231	0.015516
16371	0.019	0.29332	0.015992
16372	0.019	0.29231	0.016777
16373	-7.8165e-18	0.29331	0.016003
16374	0.0	0.29231	0.016777
16375	0.019	0.2983	0.01168
16376	0.019	0.2973	0.012615
16377	-2.587e-21	0.2973	0.012615
16378	0.0	0.2983	0.01168
16379	0.0079238	0.29439	0.015136
16380	0.0063372	0.29397	0.015475
16381	0.0047588	0.29356	0.015807
16382	0.0031705	0.29314	0.016135
16383	0.00159	0.29273	0.016457
16384	0.0095	0.2948	0.014794
16385	0.01741	0.29273	0.016457
16386	0.01583	0.29314	0.016135
16387	0.014241	0.29356	0.015807
16388	0.012663	0.29397	0.015475
16389	0.011076	0.29439	0.015136
16390	0.017116	0.2968	0.013064
16391	0.015214	0.2963	0.013508
16392	0.013326	0.29581	0.013941
16393	0.011422	0.29531	0.01437
16394	0.013307	0.29481	0.014785
16395	0.015208	0.29432	0.015195
16396	0.017097	0.29382	0.015596
16397	0.0079201	0.29622	0.013578
16398	0.0063377	0.29664	0.013211
16399	0.0047459	0.29705	0.012836
16400	0.0031662	0.29747	0.012457
16401	0.0015768	0.29788	0.01207
16402	0.0095141	0.29581	0.013942
16403	0.017428	0.29788	0.01207
16404	0.015843	0.29747	0.012457
16405	0.014268	0.29705	0.012836
16406	0.012681	0.29664	0.013211
16407	0.011103	0.29622	0.013578
16408	0.0057053	0.29481	0.01479
16409	0.0038004	0.29431	0.015203
16410	0.0019075	0.29381	0.015606
16411	0.0075949	0.2953	0.014373
16412	0.0018885	0.2968	0.013065
16413	0.003794	0.2963	0.01351
16414	0.0056863	0.2958	0.013944
16415	0.02	0.2973	0.01125
16416	0.021888	0.2968	0.011712
16417	0.023794	0.2963	0.012169
16418	0.025686	0.2958	0.012614
16419	0.027595	0.2953	0.013055
16420	0.025705	0.29481	0.013482
16421	0.023801	0.29431	0.013905
16422	0.021908	0.29381	0.014317
16423	0.02	0.29331	0.014725
16424	0.039	0.2983	0.01029
16425	0.037428	0.29788	0.010691
