NodeID, BodyID
     3896.,  -340719.
     3897.,  -340719.
     3898.,  -340719.
     3899.,  -340719.
     3900.,  -340719.
     3901.,  -340719.
     3902.,  -340719.
     3903.,  -340719.
     3904.,  -340719.
     3905.,  -339345.
     3906.,  -339377.
     3907.,  -339377.
     3908.,  -338003.
     3909.,  -338003.
     3910.,  -339377.
     3911.,  -340719.
     3912.,  -340719.
     3913.,  -340719.
     3914.,  -340719.
     3915.,  -340719.
     3916.,  -340719.
     3917.,  -340719.
     3918.,  -340719.
     3919.,  -340719.
     3920.,  -339601.
     3921.,  -339601.
     3922.,  -340719.
     3923.,  -340719.
     3924.,  -340719.
     3925.,  -340719.
     3926.,  -340719.
     3927.,  -340719.
     3928.,  -340719.
     3929.,  -340719.
     3930.,  -340719.
     3931.,  -340719.
     3932.,  -340719.
     3933.,  -340719.
     3934.,  -340719.
     3935.,  -340719.
     3936.,  -340719.
     3937.,  -339601.
     3938.,  -339601.
     3939.,  -340719.
     3940.,  -340719.
     3941.,  -340719.
     3942.,  -340719.
     3943.,  -340719.
     3944.,  -340719.
     3945.,  -340719.
     3946.,  -340719.
     3947.,  -340719.
     3948.,  -340719.
     3949.,  -340719.
     3950.,  -340719.
     3951.,  -340719.
     3952.,  -340719.
     3953.,  -340719.
     3954.,  -340719.
     3955.,  -340719.
     3956.,  -339601.
     3957.,  -339601.
     3958.,  -340719.
     3959.,  -340719.
     3960.,  -340719.
     3961.,  -340719.
     3962.,  -340719.
     3963.,  -340719.
     3964.,  -340719.
     3965.,  -340719.
     3966.,  -340719.
     3967.,  -340719.
     3968.,  -340719.
     3969.,  -340719.
     3970.,  -340719.
     3971.,  -340719.
     3972.,  -340719.
     3973.,  -340719.
     3974.,  -340719.
     3975.,  -340719.
     3976.,  -340719.
     3977.,  -340719.
     3978.,  -340719.
     3979.,  -339601.
     3980.,  -339601.
     3981.,  -340719.
     3982.,  -340719.
     3983.,  -340719.
     3984.,  -340719.
     3985.,  -340719.
     3986.,  -340719.
     3987.,  -340719.
     3988.,  -340719.
     3989.,  -340719.
     3990.,  -340719.
     3991.,  -340719.
     3992.,  -340719.
     3993.,  -340719.
     3994.,  -340719.
     3995.,  -340719.
     3996.,  -340719.
     3997.,  -340719.
     3998.,  -340719.
     3999.,  -340719.
     4000.,  -340719.
     4001.,  -340719.
     4002.,  -340719.
     4003.,  -340719.
     4004.,  -339601.
     4005.,  -339601.
     4006.,  -340719.
     4007.,  -340719.
     4008.,  -340719.
     4009.,  -340719.
     4010.,  -340719.
     4011.,  -340719.
     4012.,  -340719.
     4013.,  -340719.
     4014.,  -340719.
     4015.,  -340719.
     4016.,  -340719.
     4017.,  -340719.
     4018.,  -340719.
     4019.,  -340719.
     4020.,  -340719.
     4021.,  -340719.
     4022.,  -340719.
     4023.,  -340719.
     4024.,  -340719.
     4025.,  -340719.
     4026.,  -340719.
     4027.,  -340719.
     4028.,  -340719.
     4029.,  -339601.
     4030.,  -339601.
     4031.,  -340719.
     4032.,  -340719.
     4033.,  -340719.
     4034.,  -340719.
     4035.,  -340719.
     4036.,  -340719.
     4037.,  -340719.
     4038.,  -340719.
     4039.,  -340719.
     4040.,  -340719.
     4041.,  -340719.
     4042.,  -340719.
     4043.,  -340719.
     4044.,  -340719.
     4045.,  -340719.
     4046.,  -340719.
     4047.,  -340719.
     4048.,  -340719.
     4049.,  -340719.
     4050.,  -340719.
     4051.,  -340719.
     4052.,  -339601.
     4053.,  -339601.
     4054.,  -340719.
     4055.,  -340719.
     4056.,  -340719.
     4057.,  -340719.
     4058.,  -340719.
     4059.,  -340719.
     4060.,  -340719.
     4061.,  -340719.
     4062.,  -340719.
     4063.,  -340719.
     4064.,  -340719.
     4065.,  -340719.
     4066.,  -340719.
     4067.,  -340719.
     4068.,  -340719.
     4069.,  -340719.
     4070.,  -340719.
     4071.,  -339601.
     4072.,  -339601.
     4073.,  -340719.
     4074.,  -340719.
     4075.,  -340719.
     4076.,  -340719.
     4077.,  -340719.
     4078.,  -340719.
     4079.,  -340719.
     4080.,  -340719.
     4081.,  -340719.
     4082.,  -340719.
     4083.,  -340719.
     4084.,  -340719.
     4085.,  -340719.
     4086.,  -340719.
     4087.,  -340719.
     4088.,  -339601.
     4089.,  -339601.
     4090.,  -340719.
     4091.,  -340719.
     4092.,  -340719.
     4093.,  -340719.
     4094.,  -340719.
     4095.,  -339069.
     4096.,  -340719.
     4097.,  -340719.
     4098.,  -340719.
     4099.,  -340719.
     4100.,  -339361.
     4101.,  -340719.
     4102.,  -340719.
     4103.,  -339361.
     4104.,  -339345.
     4105.,  -339345.
     4106.,  -337939.
     4107.,  -337939.
     4108.,  -337939.
     4109.,  -337939.
     4110.,  -337875.
     4111.,  -337875.
     4112.,  -337875.
     4113.,  -337811.
     4114.,  -337811.
     4115.,  -337811.
     4116.,  -337811.
     4117.,  -337747.
     4118.,  -337747.
     4119.,  -336213.
     4120.,  -337683.
     4121.,  -337683.
     4122.,  -336117.
     4123.,  -337619.
     4124.,  -337619.
     4125.,  -337619.
     4126.,  -337603.
     4127.,  -337603.
     4128.,  -337603.
     4129.,  -337651.
     4130.,  -337651.
     4131.,  -337651.
     4132.,  -337715.
     4133.,  -337715.
     4134.,  -337715.
     4135.,  -337779.
     4136.,  -337779.
     4137.,  -337779.
     4138.,  -337843.
     4139.,  -337843.
     4140.,  -337843.
     4141.,  -337907.
     4142.,  -337907.
     4143.,  -337907.
     4144.,  -337971.
     4145.,  -337971.
     4146.,  -337971.
     4147.,  -337971.
     4148.,  -339361.
     4149.,  -339361.
     4150.,  -337939.
     4151.,  -337939.
     4152.,  -337939.
     4153.,  -337939.
     4154.,  -339345.
     4155.,  -339345.
     4156.,  -339345.
     4157.,  -339345.
     4158.,  -339345.
     4159.,  -340719.
     4160.,  -340719.
     4161.,  -340719.
     4162.,  -339281.
     4163.,  -339281.
     4164.,  -337811.
     4165.,  -340719.
     4166.,  -339313.
     4167.,  -340719.
     4168.,  -340719.
     4169.,  -339313.
     4170.,  -337875.
     4171.,  -337875.
     4172.,  -337875.
     4173.,  -340719.
     4174.,  -339249.
     4175.,  -337747.
     4176.,  -337747.
     4177.,  -340719.
     4178.,  -337811.
     4179.,  -339281.
     4180.,  -340719.
     4181.,  -337811.
     4182.,  -337747.
     4183.,  -337811.
     4184.,  -337811.
     4185.,  -340719.
     4186.,  -340719.
     4187.,  -339185.
     4188.,  -337683.
     4189.,  -340719.
     4190.,  -339217.
     4191.,  -340719.
     4192.,  -340719.
     4193.,  -340719.
     4194.,  -340719.
     4195.,  -337747.
     4196.,  -337683.
     4197.,  -337683.
     4198.,  -336213.
     4199.,  -340719.
     4200.,  -340719.
     4201.,  -340719.
     4202.,  -339153.
     4203.,  -337603.
     4204.,  -337603.
     4205.,  -340719.
     4206.,  -339185.
     4207.,  -340719.
     4208.,  -340719.
     4209.,  -336117.
     4210.,  -337619.
     4211.,  -337619.
     4212.,  -337619.
     4213.,  -340719.
     4214.,  -340719.
     4215.,  -337603.
     4216.,  -337603.
     4217.,  -340719.
     4218.,  -340719.
     4219.,  -340719.
     4220.,  -340719.
     4221.,  -340719.
     4222.,  -337603.
     4223.,  -339153.
     4224.,  -340719.
     4225.,  -340719.
     4226.,  -340719.
     4227.,  -340719.
     4228.,  -339313.
     4229.,  -339313.
     4230.,  -340719.
     4231.,  -340719.
     4232.,  -340719.
     4233.,  -337651.
     4234.,  -337651.
     4235.,  -340717.
     4236.,  -340717.
     4237.,  -340717.
     4238.,  -340717.
     4239.,  -337201.
     4240.,  -337201.
     4241.,  -340717.
     4242.,  -340717.
     4243.,  -340717.
     4244.,  -339087.
     4245.,  -339087.
     4246.,  -340717.
     4247.,  -340717.
     4248.,  -340717.
     4249.,  -340717.
     4250.,  -338927.
     4251.,  -337153.
     4252.,  -340717.
     4253.,  -340717.
     4254.,  -340717.
     4255.,  -340717.
     4256.,  -337153.
     4257.,  -337153.
     4258.,  -340717.
     4259.,  -340717.
     4260.,  -340717.
     4261.,  -337169.
     4262.,  -337169.
     4263.,  -337169.
     4264.,  -340717.
     4265.,  -340717.
     4266.,  -338959.
     4267.,  -335443.
     4268.,  -337153.
     4269.,  -337153.
     4270.,  -338927.
     4271.,  -340717.
     4272.,  -340717.
     4273.,  -340717.
     4274.,  -340717.
     4275.,  -337233.
     4276.,  -337233.
     4277.,  -335539.
     4278.,  -340717.
     4279.,  -340717.
     4280.,  -340717.
     4281.,  -340717.
     4282.,  -338991.
     4283.,  -337297.
     4284.,  -337233.
     4285.,  -338959.
     4286.,  -340717.
     4287.,  -340717.
     4288.,  -340717.
     4289.,  -337297.
     4290.,  -337361.
     4291.,  -337361.
     4292.,  -340717.
     4293.,  -339055.
     4294.,  -337361.
     4295.,  -337361.
     4296.,  -337297.
     4297.,  -337297.
     4298.,  -339023.
     4299.,  -340717.
     4300.,  -340717.
     4301.,  -337425.
     4302.,  -337425.
     4303.,  -337425.
     4304.,  -340717.
     4305.,  -340717.
     4306.,  -339087.
     4307.,  -339087.
     4308.,  -337361.
     4309.,  -339055.
     4310.,  -339055.
     4311.,  -340717.
     4312.,  -340717.
     4313.,  -340717.
     4314.,  -340717.
     4315.,  -339119.
     4316.,  -339119.
     4317.,  -337489.
     4318.,  -337489.
     4319.,  -337489.
     4320.,  -337489.
     4321.,  -339119.
     4322.,  -339119.
     4323.,  -339119.
     4324.,  -339119.
     4325.,  -339119.
     4326.,  -337489.
     4327.,  -337489.
     4328.,  -337489.
     4329.,  -337489.
     4330.,  -337425.
     4331.,  -337425.
     4332.,  -337425.
     4333.,  -337361.
     4334.,  -337361.
     4335.,  -337361.
     4336.,  -337361.
     4337.,  -337297.
     4338.,  -337297.
     4339.,  -335539.
     4340.,  -337233.
     4341.,  -337233.
     4342.,  -335443.
     4343.,  -337169.
     4344.,  -337169.
     4345.,  -337169.
     4346.,  -337153.
     4347.,  -337153.
     4348.,  -337153.
     4349.,  -337201.
     4350.,  -337201.
     4351.,  -337201.
     4352.,  -337265.
     4353.,  -337265.
     4354.,  -337265.
     4355.,  -337329.
     4356.,  -337329.
     4357.,  -337329.
     4358.,  -337393.
     4359.,  -337393.
     4360.,  -337393.
     4361.,  -337457.
     4362.,  -337457.
     4363.,  -337457.
     4364.,  -337521.
     4365.,  -337521.
     4366.,  -337521.
     4367.,  -337521.
     4368.,  -339135.
     4369.,  -339135.
     4370.,  -340717.
     4371.,  -340717.
     4372.,  -339135.
     4373.,  -339135.
     4374.,  -339067.
     4375.,  -340717.
     4376.,  -340717.
     4377.,  -340717.
     4378.,  -340717.
     4379.,  -340717.
     4380.,  -340717.
     4381.,  -340717.
     4382.,  -340717.
     4383.,  -340717.
     4384.,  -339591.
     4385.,  -340717.
     4386.,  -340717.
     4387.,  -340717.
     4388.,  -339591.
     4389.,  -340717.
     4390.,  -340717.
     4391.,  -340717.
     4392.,  -340717.
     4393.,  -340717.
     4394.,  -340717.
     4395.,  -340717.
     4396.,  -340717.
     4397.,  -340717.
     4398.,  -340717.
     4399.,  -340717.
     4400.,  -340717.
     4401.,  -339591.
     4402.,  -340717.
     4403.,  -340717.
     4404.,  -340717.
     4405.,  -340717.
     4406.,  -340717.
     4407.,  -339591.
     4408.,  -340717.
     4409.,  -340717.
     4410.,  -340717.
     4411.,  -340717.
     4412.,  -340717.
     4413.,  -340717.
     4414.,  -340717.
     4415.,  -340717.
     4416.,  -340717.
     4417.,  -340717.
     4418.,  -340717.
     4419.,  -340717.
     4420.,  -339591.
     4421.,  -340717.
     4422.,  -340717.
     4423.,  -340717.
     4424.,  -340717.
     4425.,  -340717.
     4426.,  -340717.
     4427.,  -340717.
     4428.,  -339591.
     4429.,  -340717.
     4430.,  -340717.
     4431.,  -340717.
     4432.,  -340717.
     4433.,  -340717.
     4434.,  -340717.
     4435.,  -340717.
     4436.,  -340717.
     4437.,  -340717.
     4438.,  -340717.
     4439.,  -340717.
     4440.,  -340717.
     4441.,  -340717.
     4442.,  -340717.
     4443.,  -339591.
     4444.,  -340717.
     4445.,  -340717.
     4446.,  -340717.
     4447.,  -340717.
     4448.,  -340717.
     4449.,  -340717.
     4450.,  -340717.
     4451.,  -340717.
     4452.,  -340717.
     4453.,  -339591.
     4454.,  -340717.
     4455.,  -340717.
     4456.,  -340717.
     4457.,  -340717.
     4458.,  -340717.
     4459.,  -340717.
     4460.,  -340717.
     4461.,  -340717.
     4462.,  -340717.
     4463.,  -340717.
     4464.,  -340717.
     4465.,  -340717.
     4466.,  -340717.
     4467.,  -340717.
     4468.,  -339591.
     4469.,  -340717.
     4470.,  -340717.
     4471.,  -340717.
     4472.,  -340717.
     4473.,  -340717.
     4474.,  -340717.
     4475.,  -340717.
     4476.,  -340717.
     4477.,  -340717.
     4478.,  -339591.
     4479.,  -340717.
     4480.,  -340717.
     4481.,  -340717.
     4482.,  -340717.
     4483.,  -340717.
     4484.,  -340717.
     4485.,  -340717.
     4486.,  -340717.
     4487.,  -340717.
     4488.,  -340717.
     4489.,  -340717.
     4490.,  -340717.
     4491.,  -340717.
     4492.,  -340717.
     4493.,  -339591.
     4494.,  -340717.
     4495.,  -340717.
     4496.,  -340717.
     4497.,  -340717.
     4498.,  -340717.
     4499.,  -340717.
     4500.,  -340717.
     4501.,  -340717.
     4502.,  -340717.
     4503.,  -339591.
     4504.,  -340717.
     4505.,  -340717.
     4506.,  -340717.
     4507.,  -340717.
     4508.,  -340717.
     4509.,  -340717.
     4510.,  -340717.
     4511.,  -340717.
     4512.,  -340717.
     4513.,  -340717.
     4514.,  -340717.
     4515.,  -340717.
     4516.,  -339591.
     4517.,  -340717.
     4518.,  -340717.
     4519.,  -340717.
     4520.,  -340717.
     4521.,  -340717.
     4522.,  -340717.
     4523.,  -340717.
     4524.,  -339591.
     4525.,  -340717.
     4526.,  -340717.
     4527.,  -340717.
     4528.,  -340717.
     4529.,  -340717.
     4530.,  -340717.
     4531.,  -340717.
     4532.,  -340717.
     4533.,  -340717.
     4534.,  -340717.
     4535.,  -339591.
     4536.,  -340717.
     4537.,  -340717.
     4538.,  -340717.
     4539.,  -340717.
     4540.,  -340717.
     4541.,  -339591.
     4542.,  -340717.
     4543.,  -340717.
     4544.,  -340717.
     4545.,  -340717.
     4546.,  -340717.
     4547.,  -340717.
     4548.,  -340717.
     4549.,  -340717.
     4550.,  -340717.
     4551.,  -340717.
     4552.,  -339591.
     4553.,  -340717.
     4554.,  -340717.
     4555.,  -340717.
     4556.,  -339591.
     4557.,  -340717.
     4558.,  -340717.
     4559.,  -340717.
     4560.,  -340717.
     4561.,  -340717.
     4562.,  -340717.
     4563.,  -337545.
     4564.,  -337545.
     4565.,  -339143.
     4566.,  -339143.
     4567.,  -339143.
     4568.,  -339119.
     4569.,  -340717.
     4570.,  -340717.
     4571.,  -340717.
     4572.,  -340717.
     4573.,  -340717.
     4574.,  -340717.
     4575.,  -340717.
     4576.,  -340717.
     4577.,  -340717.
     4578.,  -339119.
     4579.,  -339119.
     4580.,  -339119.
     4581.,  -339119.
     4582.,  -339087.
     4583.,  -339087.
     4584.,  -340717.
     4585.,  -340717.
     4586.,  -340717.
     4587.,  -340717.
     4588.,  -340717.
     4589.,  -340717.
     4590.,  -340717.
     4591.,  -340717.
     4592.,  -339087.
     4593.,  -337489.
     4594.,  -339055.
     4595.,  -340717.
     4596.,  -340717.
     4597.,  -340717.
     4598.,  -340717.
     4599.,  -340717.
     4600.,  -340717.
     4601.,  -340717.
     4602.,  -340717.
     4603.,  -339055.
     4604.,  -337361.
     4605.,  -337361.
     4606.,  -337297.
     4607.,  -339023.
     4608.,  -340717.
     4609.,  -340717.
     4610.,  -340717.
     4611.,  -340717.
     4612.,  -340717.
     4613.,  -340717.
     4614.,  -340717.
     4615.,  -340717.
     4616.,  -338991.
     4617.,  -337297.
     4618.,  -340717.
     4619.,  -340717.
     4620.,  -340717.
     4621.,  -340717.
     4622.,  -340717.
     4623.,  -340717.
     4624.,  -339071.
     4625.,  -337393.
     4626.,  -337393.
     4627.,  -337393.
     4628.,  -340717.
     4629.,  -340717.
     4630.,  -340717.
     4631.,  -340717.
     4632.,  -340717.
     4633.,  -340717.
     4634.,  -340717.
     4635.,  -340717.
     4636.,  -340717.
     4637.,  -340717.
     4638.,  -339135.
     4639.,  -339135.
     4640.,  -339135.
     4641.,  -339135.
     4642.,  -340717.
     4643.,  -340717.
     4644.,  -339135.
     4645.,  -339135.
     4646.,  -337521.
     4647.,  -337521.
     4648.,  -337521.
     4649.,  -340717.
     4650.,  -339103.
     4651.,  -339103.
     4652.,  -337521.
     4653.,  -339135.
     4654.,  -339135.
     4655.,  -339135.
     4656.,  -340717.
     4657.,  -340717.
     4658.,  -340717.
     4659.,  -340717.
     4660.,  -339103.
     4661.,  -340717.
     4662.,  -340717.
     4663.,  -340717.
     4664.,  -340717.
     4665.,  -339103.
     4666.,  -339103.
     4667.,  -339103.
     4668.,  -340717.
     4669.,  -340717.
     4670.,  -337457.
     4671.,  -337457.
     4672.,  -337457.
     4673.,  -340717.
     4674.,  -340717.
     4675.,  -339071.
     4676.,  -337393.
     4677.,  -337521.
     4678.,  -339103.
     4679.,  -340717.
     4680.,  -340717.
     4681.,  -340717.
     4682.,  -337393.
     4683.,  -337329.
     4684.,  -337329.
     4685.,  -340717.
     4686.,  -339039.
     4687.,  -337329.
     4688.,  -337329.
     4689.,  -337393.
     4690.,  -337393.
     4691.,  -337393.
     4692.,  -340717.
     4693.,  -340717.
     4694.,  -340717.
     4695.,  -340717.
     4696.,  -339007.
     4697.,  -340717.
     4698.,  -340717.
     4699.,  -340717.
     4700.,  -340717.
     4701.,  -337329.
     4702.,  -337329.
     4703.,  -339039.
     4704.,  -340717.
     4705.,  -340717.
     4706.,  -337265.
     4707.,  -337265.
     4708.,  -337265.
     4709.,  -340717.
     4710.,  -340717.
     4711.,  -338975.
     4712.,  -337201.
     4713.,  -337329.
     4714.,  -339007.
     4715.,  -340717.
     4716.,  -340717.
     4717.,  -340717.
     4718.,  -340717.
     4719.,  -340717.
     4720.,  -340717.
     4721.,  -340717.
     4722.,  -340717.
     4723.,  -337201.
     4724.,  -337201.
     4725.,  -340717.
     4726.,  -340717.
     4727.,  -340717.
     4728.,  -340717.
     4729.,  -337201.
     4730.,  -338975.
     4731.,  -340717.
     4732.,  -340717.
     4733.,  -340717.
     4734.,  -337201.
     4735.,  -337201.
     4736.,  -335411.
     4737.,  -337153.
     4738.,  -340717.
     4739.,  -340717.
     4740.,  -340717.
     4741.,  -337153.
     4742.,  -337153.
     4743.,  -337137.
     4744.,  -340717.
     4745.,  -340717.
     4746.,  -340717.
     4747.,  -337137.
     4748.,  -337185.
     4749.,  -337185.
     4750.,  -335387.
     4751.,  -337137.
     4752.,  -340717.
     4753.,  -340717.
     4754.,  -338967.
     4755.,  -337185.
     4756.,  -340717.
     4757.,  -340717.
     4758.,  -340717.
     4759.,  -340717.
     4760.,  -340717.
     4761.,  -337185.
     4762.,  -337185.
     4763.,  -340717.
     4764.,  -340717.
     4765.,  -340717.
     4766.,  -340717.
     4767.,  -340717.
     4768.,  -340717.
     4769.,  -340717.
     4770.,  -338999.
     4771.,  -337313.
     4772.,  -340717.
     4773.,  -338967.
     4774.,  -340717.
     4775.,  -340717.
     4776.,  -337185.
     4777.,  -337249.
     4778.,  -337249.
     4779.,  -337249.
     4780.,  -340717.
     4781.,  -339031.
     4782.,  -337313.
     4783.,  -337313.
     4784.,  -340717.
     4785.,  -340717.
     4786.,  -340717.
     4787.,  -340717.
     4788.,  -340717.
     4789.,  -338999.
     4790.,  -340717.
     4791.,  -340717.
     4792.,  -340717.
     4793.,  -337377.
     4794.,  -337377.
     4795.,  -337377.
     4796.,  -340717.
     4797.,  -337313.
     4798.,  -339031.
     4799.,  -340717.
     4800.,  -337313.
     4801.,  -337377.
     4802.,  -337313.
     4803.,  -337313.
     4804.,  -340717.
     4805.,  -340717.
     4806.,  -339095.
     4807.,  -337505.
     4808.,  -340717.
     4809.,  -339063.
     4810.,  -340717.
     4811.,  -340717.
     4812.,  -337377.
     4813.,  -337441.
     4814.,  -337441.
     4815.,  -337441.
     4816.,  -340717.
     4817.,  -339095.
     4818.,  -339095.
     4819.,  -339095.
     4820.,  -340717.
     4821.,  -340717.
     4822.,  -340717.
     4823.,  -340717.
     4824.,  -340717.
     4825.,  -339095.
     4826.,  -340717.
     4827.,  -340717.
     4828.,  -340717.
     4829.,  -339127.
     4830.,  -339127.
     4831.,  -339127.
     4832.,  -340717.
     4833.,  -339095.
     4834.,  -339095.
     4835.,  -340717.
     4836.,  -337505.
     4837.,  -339127.
     4838.,  -339127.
     4839.,  -337505.
     4840.,  -337505.
     4841.,  -337505.
     4842.,  -340717.
     4843.,  -339127.
     4844.,  -339127.
     4845.,  -340717.
     4846.,  -339127.
     4847.,  -339127.
     4848.,  -340717.
     4849.,  -340717.
     4850.,  -340717.
     4851.,  -340717.
     4852.,  -340717.
     4853.,  -340717.
     4854.,  -340717.
     4855.,  -340717.
     4856.,  -340717.
     4857.,  -337377.
     4858.,  -337377.
     4859.,  -340717.
     4860.,  -337377.
     4861.,  -339063.
     4862.,  -340717.
     4863.,  -340717.
     4864.,  -340717.
     4865.,  -340717.
     4866.,  -340717.
     4867.,  -340717.
     4868.,  -338983.
     4869.,  -340717.
     4870.,  -340717.
     4871.,  -337281.
     4872.,  -340717.
     4873.,  -340717.
     4874.,  -340717.
     4875.,  -340717.
     4876.,  -340717.
     4877.,  -340717.
     4878.,  -339015.
     4879.,  -337281.
     4880.,  -337345.
     4881.,  -339047.
     4882.,  -340717.
     4883.,  -337345.
     4884.,  -340717.
     4885.,  -340717.
     4886.,  -340717.
     4887.,  -340717.
     4888.,  -340717.
     4889.,  -340717.
     4890.,  -340717.
     4891.,  -339047.
     4892.,  -339079.
     4893.,  -340717.
     4894.,  -340717.
     4895.,  -337473.
     4896.,  -340717.
     4897.,  -340717.
     4898.,  -340717.
     4899.,  -340717.
     4900.,  -340717.
     4901.,  -340717.
     4902.,  -339079.
     4903.,  -339079.
     4904.,  -339111.
     4905.,  -339111.
     4906.,  -339111.
     4907.,  -339111.
     4908.,  -340717.
     4909.,  -340717.
     4910.,  -340717.
     4911.,  -340717.
     4912.,  -340717.
     4913.,  -340717.
     4914.,  -340717.
     4915.,  -340717.
     4916.,  -340717.
     4917.,  -339111.
     4918.,  -339143.
     4919.,  -339143.
     4920.,  -337537.
     4921.,  -337537.
     4922.,  -339143.
     4923.,  -340717.
     4924.,  -340717.
     4925.,  -340717.
     4926.,  -340717.
     4927.,  -340717.
     4928.,  -340717.
     4929.,  -340717.
     4930.,  -340717.
     4931.,  -340717.
     4932.,  -339591.
     4933.,  -339591.
     4934.,  -340717.
     4935.,  -340717.
     4936.,  -340717.
     4937.,  -340717.
     4938.,  -340717.
     4939.,  -340717.
     4940.,  -340717.
     4941.,  -340717.
     4942.,  -340717.
     4943.,  -340717.
     4944.,  -340717.
     4945.,  -340717.
     4946.,  -340717.
     4947.,  -340717.
     4948.,  -340717.
     4949.,  -339591.
     4950.,  -339591.
     4951.,  -340717.
     4952.,  -340717.
     4953.,  -340717.
     4954.,  -340717.
     4955.,  -340717.
     4956.,  -340717.
     4957.,  -340717.
     4958.,  -340717.
     4959.,  -340717.
     4960.,  -340717.
     4961.,  -340717.
     4962.,  -340717.
     4963.,  -340717.
     4964.,  -340717.
     4965.,  -340717.
     4966.,  -340717.
     4967.,  -340717.
     4968.,  -339591.
     4969.,  -339591.
     4970.,  -340717.
     4971.,  -340717.
     4972.,  -340717.
     4973.,  -340717.
     4974.,  -340717.
     4975.,  -340717.
     4976.,  -340717.
     4977.,  -340717.
     4978.,  -340717.
     4979.,  -340717.
     4980.,  -340717.
     4981.,  -340717.
     4982.,  -340717.
     4983.,  -340717.
     4984.,  -340717.
     4985.,  -340717.
     4986.,  -340717.
     4987.,  -340717.
     4988.,  -340717.
     4989.,  -340717.
     4990.,  -340717.
     4991.,  -339591.
     4992.,  -339591.
     4993.,  -340717.
     4994.,  -340717.
     4995.,  -340717.
     4996.,  -340717.
     4997.,  -340717.
     4998.,  -340717.
     4999.,  -340717.
     5000.,  -340717.
     5001.,  -340717.
     5002.,  -340717.
     5003.,  -340717.
     5004.,  -340717.
     5005.,  -340717.
     5006.,  -340717.
     5007.,  -340717.
     5008.,  -340717.
     5009.,  -340717.
     5010.,  -340717.
     5011.,  -340717.
     5012.,  -340717.
     5013.,  -340717.
     5014.,  -340717.
     5015.,  -340717.
     5016.,  -339591.
     5017.,  -339591.
     5018.,  -340717.
     5019.,  -340717.
     5020.,  -340717.
     5021.,  -340717.
     5022.,  -340717.
     5023.,  -340717.
     5024.,  -340717.
     5025.,  -340717.
     5026.,  -340717.
     5027.,  -340717.
     5028.,  -340717.
     5029.,  -340717.
     5030.,  -340717.
     5031.,  -340717.
     5032.,  -340717.
     5033.,  -340717.
     5034.,  -340717.
     5035.,  -340717.
     5036.,  -340717.
     5037.,  -340717.
     5038.,  -340717.
     5039.,  -340717.
     5040.,  -340717.
     5041.,  -339591.
     5042.,  -339591.
     5043.,  -340717.
     5044.,  -340717.
     5045.,  -340717.
     5046.,  -340717.
     5047.,  -340717.
     5048.,  -340717.
     5049.,  -340717.
     5050.,  -340717.
     5051.,  -340717.
     5052.,  -340717.
     5053.,  -340717.
     5054.,  -340717.
     5055.,  -340717.
     5056.,  -340717.
     5057.,  -340717.
     5058.,  -340717.
     5059.,  -340717.
     5060.,  -340717.
     5061.,  -340717.
     5062.,  -340717.
     5063.,  -340717.
     5064.,  -339591.
     5065.,  -339591.
     5066.,  -340717.
     5067.,  -340717.
     5068.,  -340717.
     5069.,  -340717.
     5070.,  -340717.
     5071.,  -340717.
     5072.,  -340717.
     5073.,  -340717.
     5074.,  -340717.
     5075.,  -340717.
     5076.,  -340717.
     5077.,  -340717.
     5078.,  -340717.
     5079.,  -340717.
     5080.,  -340717.
     5081.,  -340717.
     5082.,  -340717.
     5083.,  -339591.
     5084.,  -339591.
     5085.,  -340717.
     5086.,  -340717.
     5087.,  -340717.
     5088.,  -340717.
     5089.,  -340717.
     5090.,  -340717.
     5091.,  -340717.
     5092.,  -340717.
     5093.,  -340717.
     5094.,  -340717.
     5095.,  -340717.
     5096.,  -340717.
     5097.,  -340717.
     5098.,  -340717.
     5099.,  -340717.
     5100.,  -339591.
     5101.,  -339591.
     5102.,  -340717.
     5103.,  -340717.
     5104.,  -340717.
     5105.,  -340717.
     5106.,  -340717.
     5107.,  -339067.
     5108.,  -340717.
     5109.,  -340717.
     5110.,  -340717.
     5111.,  -340717.
     5112.,  -339127.
     5113.,  -340717.
     5114.,  -340717.
     5115.,  -339127.
     5116.,  -339111.
     5117.,  -339111.
     5118.,  -337473.
     5119.,  -337473.
     5120.,  -337473.
     5121.,  -337473.
     5122.,  -337409.
     5123.,  -337409.
     5124.,  -337409.
     5125.,  -337345.
     5126.,  -337345.
     5127.,  -337345.
     5128.,  -337345.
     5129.,  -337281.
     5130.,  -337281.
     5131.,  -335515.
     5132.,  -337217.
     5133.,  -337217.
     5134.,  -335419.
     5135.,  -337153.
     5136.,  -337153.
     5137.,  -337153.
     5138.,  -337137.
     5139.,  -337137.
     5140.,  -337137.
     5141.,  -337185.
     5142.,  -337185.
     5143.,  -337185.
     5144.,  -337249.
     5145.,  -337249.
     5146.,  -337249.
     5147.,  -337313.
     5148.,  -337313.
     5149.,  -337313.
     5150.,  -337377.
     5151.,  -337377.
     5152.,  -337377.
     5153.,  -337441.
     5154.,  -337441.
     5155.,  -337441.
     5156.,  -337505.
     5157.,  -337505.
     5158.,  -337505.
     5159.,  -337505.
     5160.,  -339127.
     5161.,  -339127.
     5162.,  -337473.
     5163.,  -337473.
     5164.,  -337473.
     5165.,  -337473.
     5166.,  -339111.
