Beam	Node	X	Y	Z	track	arch	original
Beam_1_1_1	15091	0.011422	0.0043075	0.01404	1	1	65
Beam_1_1_1	15011	0.011422	0.0043075	0.012713	1	1	65
Beam_1_1_1	15037	0.0057057	0.0047989	0.013143	1	1	65
Beam_1_1_1	15072	0.0057055	0.004799	0.01446	1	1	65
Beam_1_1_1	15088	0.013307	0.0048023	0.014463	1	1	65
Beam_1_1_1	15012	0.013307	0.0048023	0.013146	1	1	65
Beam_1_1_1	15082	0.0095141	0.0048068	0.014466	1	1	65
Beam_1_1_1	15016	0.0095141	0.0048068	0.01315	1	1	65
Beam_1_1_1	15083	0.0079357	0.0052198	0.014813	1	1	65
Beam_1_1_1	15017	0.0079359	0.0052198	0.013505	1	1	65
Beam_1_1_1	15081	0.011088	0.0052198	0.014813	1	1	65
Beam_1_1_1	15028	0.011088	0.0052198	0.013505	1	1	65
Beam_1_1_1	15071	0.0038005	0.0052989	0.014879	1	1	65
Beam_1_1_1	15036	0.0038007	0.0052989	0.013573	1	1	65
Beam_1_1_1	15013	0.015208	0.0053011	0.013575	1	1	65
Beam_1_1_1	15089	0.015208	0.0053012	0.014881	1	1	65
Beam_1_1_1	15018	0.006347	0.0056355	0.013857	1	1	65
Beam_1_1_1	15027	0.012672	0.0056355	0.013857	1	1	65
Beam_1_1_1	15084	0.0063467	0.0056356	0.015156	1	1	65
Beam_1_1_1	15080	0.012672	0.0056356	0.015156	1	1	65
Beam_1_1_1	15070	0.0019077	0.0057957	0.015287	1	1	65
Beam_1_1_1	15035	0.0019078	0.0057957	0.013991	1	1	65
Beam_1_1_1	15014	0.017096	0.0057968	0.013992	1	1	65
Beam_1_1_1	15090	0.017097	0.0057968	0.015288	1	1	65
Beam_1_1_1	15019	0.0047664	0.0060491	0.014202	1	1	65
Beam_1_1_1	15026	0.014248	0.0060491	0.014202	1	1	65
Beam_1_1_1	15085	0.0047661	0.0060492	0.015493	1	1	65
Beam_1_1_1	15079	0.014248	0.0060492	0.015493	1	1	65
Beam_1_1_1	15020	0.0031755	0.0064654	0.014543	1	1	65
Beam_1_1_1	15025	0.015834	0.0064654	0.014543	1	1	65
Beam_1_1_1	15086	0.0031753	0.0064655	0.015826	1	1	65
Beam_1_1_1	15078	0.015834	0.0064655	0.015826	1	1	65
Beam_1_1_1	15021	0.0015927	0.0068796	0.014877	1	1	65
Beam_1_1_1	15024	0.017412	0.0068796	0.014877	1	1	65
Beam_1_1_1	15087	0.0015925	0.0068797	0.016152	1	1	65
Beam_1_1_1	15077	0.017412	0.0068797	0.016152	1	1	65
Beam_1_1_1	24737	0.0	0.0078019	0.016231	1	1	65
Beam_1_1_1	24740	0.00475	0.0078019	0.016231	1	1	65
Beam_1_1_1	24739	0.0095	0.0078019	0.016231	1	1	65
Beam_1_1_1	24738	0.01425	0.0078019	0.016231	1	1	65
Beam_1_1_1	24736	0.019	0.0078019	0.016231	1	1	65
Beam_1_1_3	16621	0.0023633	0.00893	0.016456	1	1	119
Beam_1_1_3	16624	0.016637	0.00893	0.016456	1	1	119
Beam_1_1_3	16641	0.0023635	0.0089301	0.017696	1	1	119
Beam_1_1_3	16635	0.016637	0.0089301	0.017696	1	1	119
Beam_1_1_3	16620	0.0047461	0.0095554	0.016914	1	1	119
Beam_1_1_3	16625	0.014254	0.0095554	0.016914	1	1	119
Beam_1_1_3	16640	0.0047463	0.0095555	0.018144	1	1	119
Beam_1_1_3	16636	0.014254	0.0095555	0.018144	1	1	119
Beam_1_1_3	16592	0.017113	0.0098184	0.017103	1	1	119
Beam_1_1_3	16660	0.017112	0.0098185	0.018329	1	1	119
Beam_1_1_3	16619	0.0071139	0.010177	0.017358	1	1	119
Beam_1_1_3	16639	0.007114	0.010177	0.018579	1	1	119
Beam_1_1_3	16626	0.011886	0.010177	0.017358	1	1	119
Beam_1_1_3	16637	0.011886	0.010177	0.018579	1	1	119
Beam_1_1_3	16611	0.0037951	0.010306	0.017449	1	1	119
Beam_1_1_3	16647	0.0037953	0.010306	0.018668	1	1	119
Beam_1_1_3	16661	0.015213	0.010315	0.018674	1	1	119
Beam_1_1_3	16593	0.015213	0.010315	0.017456	1	1	119
Beam_1_1_3	16610	0.0056893	0.010803	0.017796	1	1	119
Beam_1_1_3	16646	0.0056894	0.010803	0.019007	1	1	119
Beam_1_1_3	16638	0.0095	0.010803	0.019007	1	1	119
Beam_1_1_3	16618	0.0095	0.010803	0.017796	1	1	119
Beam_1_1_3	16594	0.013323	0.01081	0.017801	1	1	119
Beam_1_1_3	16662	0.013323	0.01081	0.019011	1	1	119
Beam_1_1_3	16609	0.0075949	0.011303	0.018138	1	1	119
Beam_1_1_3	16645	0.0075949	0.011303	0.019342	1	1	119
Beam_1_1_3	16595	0.011422	0.011308	0.018141	1	1	119
Beam_1_1_3	16659	0.011422	0.011308	0.019345	1	1	119
Beam_1_1_3	16644	0.0057025	0.0118	0.019668	1	1	119
Beam_1_1_3	16617	0.0057026	0.0118	0.018471	1	1	119
Beam_1_1_3	16656	0.01331	0.011803	0.01967	1	1	119
Beam_1_1_3	16596	0.01331	0.011803	0.018473	1	1	119
Beam_1_1_3	16600	0.0095141	0.011807	0.018476	1	1	119
Beam_1_1_3	16652	0.0095141	0.011807	0.019673	1	1	119
Beam_1_1_3	16643	0.0037994	0.012299	0.01999	1	1	119
Beam_1_1_3	16616	0.0037995	0.012299	0.0188	1	1	119
Beam_1_1_3	16597	0.015209	0.012301	0.018801	1	1	119
Beam_1_1_3	16657	0.015209	0.012301	0.019992	1	1	119
Beam_1_1_3	16653	0.0071452	0.012427	0.020072	1	1	119
Beam_1_1_3	16601	0.0071453	0.012427	0.018883	1	1	119
Beam_1_1_3	16608	0.011876	0.012427	0.018883	1	1	119
Beam_1_1_3	16651	0.011876	0.012427	0.020072	1	1	119
Beam_1_1_3	16642	0.0019048	0.012796	0.020305	1	1	119
Beam_1_1_3	16615	0.0019049	0.012796	0.019121	1	1	119
Beam_1_1_3	16598	0.017099	0.012798	0.019122	1	1	119
Beam_1_1_3	16658	0.017099	0.012798	0.020306	1	1	119
Beam_1_1_3	16654	0.0047599	0.013051	0.020464	1	1	119
Beam_1_1_3	16602	0.00476	0.013051	0.019283	1	1	119
Beam_1_1_3	16607	0.014254	0.013051	0.019283	1	1	119
Beam_1_1_3	16650	0.014254	0.013051	0.020464	1	1	119
Beam_1_1_3	16655	0.0023877	0.013672	0.020845	1	1	119
Beam_1_1_3	16603	0.0023878	0.013672	0.019672	1	1	119
Beam_1_1_3	16649	0.016619	0.013672	0.020845	1	1	119
Beam_1_1_3	16606	0.016619	0.013672	0.019672	1	1	119
Beam_1_1_3	24701	0.0	0.014802	0.020937	1	1	119
Beam_1_1_3	24704	0.00475	0.014802	0.020937	1	1	119
Beam_1_1_3	24703	0.0095	0.014802	0.020937	1	1	119
Beam_1_1_3	24702	0.01425	0.014802	0.020937	1	1	119
Beam_1_1_3	24700	0.019	0.014802	0.020937	1	1	119
Beam_1_1_4	17917	0.0023669	0.015931	0.021013	1	1	173
Beam_1_1_4	17937	0.002367	0.015931	0.02216	1	1	173
Beam_1_1_4	17931	0.016633	0.015931	0.02216	1	1	173
Beam_1_1_4	17920	0.016633	0.015931	0.021013	1	1	173
Beam_1_1_4	17916	0.0047478	0.016556	0.021363	1	1	173
Beam_1_1_4	17936	0.0047479	0.016556	0.022504	1	1	173
Beam_1_1_4	17921	0.014252	0.016556	0.021363	1	1	173
Beam_1_1_4	17932	0.014252	0.016556	0.022504	1	1	173
Beam_1_1_4	17944	0.0018938	0.016807	0.02264	1	1	173
Beam_1_1_4	17908	0.0018938	0.016807	0.021502	1	1	173
Beam_1_1_4	17956	0.01711	0.016819	0.022646	1	1	173
Beam_1_1_4	17888	0.01711	0.016819	0.021508	1	1	173
Beam_1_1_4	17935	0.0071173	0.017178	0.022838	1	1	173
Beam_1_1_4	17915	0.0071173	0.017178	0.021704	1	1	173
Beam_1_1_4	17933	0.011883	0.017178	0.022838	1	1	173
Beam_1_1_4	17922	0.011883	0.017178	0.021704	1	1	173
Beam_1_1_4	17907	0.0037961	0.017306	0.021773	1	1	173
Beam_1_1_4	17943	0.0037961	0.017306	0.022906	1	1	173
Beam_1_1_4	17889	0.015212	0.017316	0.021778	1	1	173
Beam_1_1_4	17957	0.015212	0.017316	0.022911	1	1	173
Beam_1_1_4	17934	0.0095	0.017803	0.023166	1	1	173
Beam_1_1_4	17914	0.0095	0.017803	0.022038	1	1	173
Beam_1_1_4	17942	0.0056914	0.017804	0.023166	1	1	173
Beam_1_1_4	17906	0.0056914	0.017804	0.022038	1	1	173
Beam_1_1_4	17958	0.013321	0.017811	0.02317	1	1	173
Beam_1_1_4	17890	0.013321	0.017811	0.022042	1	1	173
Beam_1_1_4	17905	0.0075949	0.018303	0.022299	1	1	173
Beam_1_1_4	17941	0.0075949	0.018303	0.023423	1	1	173
Beam_1_1_4	17955	0.011422	0.018308	0.023425	1	1	173
Beam_1_1_4	17891	0.011422	0.018308	0.022301	1	1	173
Beam_1_1_4	17940	0.0057006	0.0188	0.023673	1	1	173
Beam_1_1_4	17913	0.0057007	0.0188	0.022553	1	1	173
Beam_1_1_4	17892	0.013312	0.018804	0.022555	1	1	173
Beam_1_1_4	17952	0.013312	0.018804	0.023674	1	1	173
Beam_1_1_4	17948	0.0095141	0.018807	0.023676	1	1	173
Beam_1_1_4	17896	0.0095141	0.018807	0.022557	1	1	173
Beam_1_1_4	17939	0.0037986	0.019299	0.023919	1	1	173
Beam_1_1_4	17912	0.0037987	0.019299	0.022804	1	1	173
Beam_1_1_4	17953	0.01521	0.019302	0.02392	1	1	173
Beam_1_1_4	17893	0.01521	0.019302	0.022805	1	1	173
Beam_1_1_4	17949	0.0071423	0.019427	0.023981	1	1	173
Beam_1_1_4	17897	0.0071424	0.019427	0.022867	1	1	173
Beam_1_1_4	17904	0.011879	0.019427	0.022867	1	1	173
Beam_1_1_4	17947	0.011879	0.019427	0.023981	1	1	173
Beam_1_1_4	17911	0.001903	0.019797	0.023049	1	1	173
Beam_1_1_4	17938	0.001903	0.019797	0.024159	1	1	173
Beam_1_1_4	17894	0.017101	0.019798	0.023049	1	1	173
Beam_1_1_4	17954	0.017101	0.019798	0.02416	1	1	173
Beam_1_1_4	17898	0.0047588	0.020051	0.023172	1	1	173
Beam_1_1_4	17950	0.0047588	0.020051	0.02428	1	1	173
Beam_1_1_4	17946	0.014255	0.020051	0.02428	1	1	173
Beam_1_1_4	17903	0.014255	0.020051	0.023172	1	1	173
Beam_1_1_4	17951	0.0023849	0.020672	0.02457	1	1	173
Beam_1_1_4	17899	0.002385	0.020672	0.023467	1	1	173
Beam_1_1_4	17945	0.016622	0.020672	0.02457	1	1	173
Beam_1_1_4	17902	0.016622	0.020672	0.023467	1	1	173
Beam_1_1_4	24665	0.0	0.021802	0.024532	1	1	173
Beam_1_1_4	24668	0.00475	0.021802	0.024532	1	1	173
Beam_1_1_4	24667	0.0095	0.021802	0.024532	1	1	173
Beam_1_1_4	24666	0.01425	0.021802	0.024532	1	1	173
Beam_1_1_4	24664	0.019	0.021802	0.024532	1	1	173
Beam_1_1_5	19233	0.0023693	0.022932	0.025565	1	1	227
Beam_1_1_5	19213	0.0023693	0.022932	0.024479	1	1	227
Beam_1_1_5	19216	0.016631	0.022932	0.024479	1	1	227
Beam_1_1_5	19227	0.016631	0.022932	0.025565	1	1	227
Beam_1_1_5	19212	0.0047486	0.023556	0.024742	1	1	227
Beam_1_1_5	19232	0.0047486	0.023556	0.025823	1	1	227
Beam_1_1_5	19228	0.014251	0.023556	0.025823	1	1	227
Beam_1_1_5	19217	0.014251	0.023556	0.024742	1	1	227
Beam_1_1_5	19204	0.0018952	0.023807	0.024845	1	1	227
Beam_1_1_5	19240	0.0018953	0.023807	0.025925	1	1	227
Beam_1_1_5	19184	0.017109	0.023819	0.02485	1	1	227
Beam_1_1_5	19252	0.017109	0.023819	0.02593	1	1	227
Beam_1_1_5	19211	0.0071196	0.024178	0.024996	1	1	227
Beam_1_1_5	19231	0.0071196	0.024178	0.026074	1	1	227
Beam_1_1_5	19229	0.01188	0.024178	0.026074	1	1	227
Beam_1_1_5	19218	0.01188	0.024178	0.024996	1	1	227
Beam_1_1_5	19203	0.0037966	0.024306	0.025048	1	1	227
Beam_1_1_5	19239	0.0037966	0.024306	0.026124	1	1	227
Beam_1_1_5	19185	0.015212	0.024316	0.025052	1	1	227
Beam_1_1_5	19253	0.015212	0.024316	0.026128	1	1	227
Beam_1_1_5	19230	0.0095	0.024803	0.026318	1	1	227
Beam_1_1_5	19210	0.0095	0.024803	0.025245	1	1	227
Beam_1_1_5	19202	0.0056928	0.024804	0.025245	1	1	227
Beam_1_1_5	19238	0.0056929	0.024804	0.026318	1	1	227
Beam_1_1_5	19186	0.01332	0.024811	0.025248	1	1	227
Beam_1_1_5	19254	0.01332	0.024811	0.026321	1	1	227
Beam_1_1_5	19237	0.0075949	0.025303	0.026509	1	1	227
Beam_1_1_5	19201	0.0075949	0.025303	0.025439	1	1	227
Beam_1_1_5	19251	0.011422	0.025308	0.02651	1	1	227
Beam_1_1_5	19187	0.011422	0.025308	0.025441	1	1	227
Beam_1_1_5	19209	0.0056993	0.025801	0.025627	1	1	227
Beam_1_1_5	19236	0.0056993	0.025801	0.026694	1	1	227
Beam_1_1_5	19188	0.013313	0.025804	0.025629	1	1	227
Beam_1_1_5	19248	0.013313	0.025804	0.026695	1	1	227
Beam_1_1_5	19192	0.0095141	0.025807	0.02563	1	1	227
Beam_1_1_5	19244	0.0095141	0.025807	0.026696	1	1	227
Beam_1_1_5	19208	0.0037982	0.0263	0.025812	1	1	227
Beam_1_1_5	19235	0.0037982	0.0263	0.026876	1	1	227
Beam_1_1_5	19189	0.01521	0.026302	0.025813	1	1	227
Beam_1_1_5	19249	0.01521	0.026302	0.026877	1	1	227
Beam_1_1_5	19245	0.0071403	0.026428	0.026922	1	1	227
Beam_1_1_5	19193	0.0071403	0.026428	0.025859	1	1	227
Beam_1_1_5	19243	0.011881	0.026428	0.026922	1	1	227
Beam_1_1_5	19200	0.011881	0.026428	0.025859	1	1	227
Beam_1_1_5	19234	0.0019017	0.026797	0.027053	1	1	227
Beam_1_1_5	19207	0.0019017	0.026797	0.025992	1	1	227
Beam_1_1_5	19250	0.017103	0.026798	0.027053	1	1	227
Beam_1_1_5	19190	0.017103	0.026798	0.025992	1	1	227
Beam_1_1_5	19246	0.0047581	0.027051	0.027142	1	1	227
Beam_1_1_5	19194	0.0047582	0.027051	0.026082	1	1	227
Beam_1_1_5	19199	0.014256	0.027051	0.026082	1	1	227
Beam_1_1_5	19242	0.014256	0.027051	0.027142	1	1	227
Beam_1_1_5	19247	0.0023829	0.027673	0.027354	1	1	227
Beam_1_1_5	19195	0.002383	0.027673	0.026298	1	1	227
Beam_1_1_5	19241	0.016624	0.027673	0.027354	1	1	227
Beam_1_1_5	19198	0.016624	0.027673	0.026298	1	1	227
Beam_1_1_5	24656	0.0	0.028803	0.027198	1	1	227
Beam_1_1_5	24659	0.00475	0.028803	0.027198	1	1	227
Beam_1_1_5	24658	0.0095	0.028803	0.027198	1	1	227
Beam_1_1_5	24657	0.01425	0.028803	0.027198	1	1	227
Beam_1_1_5	24655	0.019	0.028803	0.027198	1	1	227
Beam_1_1_6	20509	0.0023711	0.029932	0.027027	1	1	281
Beam_1_1_6	20529	0.0023712	0.029932	0.028072	1	1	281
Beam_1_1_6	20523	0.016629	0.029932	0.028072	1	1	281
Beam_1_1_6	20512	0.016629	0.029932	0.027027	1	1	281
Beam_1_1_6	20508	0.0047491	0.030556	0.027214	1	1	281
Beam_1_1_6	20528	0.0047491	0.030556	0.028256	1	1	281
Beam_1_1_6	20524	0.014251	0.030556	0.028256	1	1	281
Beam_1_1_6	20513	0.014251	0.030556	0.027214	1	1	281
Beam_1_1_6	20536	0.0018964	0.030808	0.028328	1	1	281
Beam_1_1_6	20500	0.0018964	0.030808	0.027287	1	1	281
Beam_1_1_6	20548	0.017108	0.03082	0.028331	1	1	281
Beam_1_1_6	20480	0.017108	0.03082	0.027291	1	1	281
Beam_1_1_6	20507	0.0071214	0.031179	0.027394	1	1	281
Beam_1_1_6	20527	0.0071214	0.031179	0.028432	1	1	281
Beam_1_1_6	20514	0.011879	0.031179	0.027394	1	1	281
Beam_1_1_6	20525	0.011879	0.031179	0.028432	1	1	281
Beam_1_1_6	20499	0.0037969	0.031306	0.02743	1	1	281
Beam_1_1_6	20535	0.0037969	0.031306	0.028468	1	1	281
Beam_1_1_6	20549	0.015212	0.031316	0.028471	1	1	281
Beam_1_1_6	20481	0.015212	0.031316	0.027432	1	1	281
Beam_1_1_6	20526	0.0095	0.031803	0.028604	1	1	281
Beam_1_1_6	20506	0.0095	0.031803	0.027567	1	1	281
Beam_1_1_6	20498	0.0056939	0.031804	0.027568	1	1	281
Beam_1_1_6	20534	0.005694	0.031804	0.028604	1	1	281
Beam_1_1_6	20482	0.013319	0.031811	0.02757	1	1	281
Beam_1_1_6	20550	0.013319	0.031811	0.028606	1	1	281
Beam_1_1_6	20533	0.0075949	0.032303	0.028736	1	1	281
Beam_1_1_6	20497	0.0075949	0.032303	0.027702	1	1	281
Beam_1_1_6	20547	0.011422	0.032308	0.028737	1	1	281
Beam_1_1_6	20483	0.011422	0.032308	0.027703	1	1	281
Beam_1_1_6	20505	0.0056982	0.032801	0.027832	1	1	281
Beam_1_1_6	20532	0.0056982	0.032801	0.028864	1	1	281
Beam_1_1_6	20484	0.013314	0.032804	0.027833	1	1	281
Beam_1_1_6	20544	0.013314	0.032804	0.028865	1	1	281
Beam_1_1_6	20488	0.0095141	0.032807	0.027834	1	1	281
Beam_1_1_6	20540	0.0095141	0.032807	0.028866	1	1	281
Beam_1_1_6	20531	0.0037979	0.0333	0.028989	1	1	281
Beam_1_1_6	20504	0.0037979	0.0333	0.027959	1	1	281
Beam_1_1_6	20545	0.015211	0.033302	0.028989	1	1	281
Beam_1_1_6	20485	0.015211	0.033302	0.027959	1	1	281
Beam_1_1_6	20541	0.0071386	0.033428	0.02902	1	1	281
Beam_1_1_6	20489	0.0071386	0.033428	0.027991	1	1	281
Beam_1_1_6	20496	0.011882	0.033428	0.027991	1	1	281
Beam_1_1_6	20539	0.011882	0.033428	0.02902	1	1	281
Beam_1_1_6	20503	0.0019007	0.033798	0.028081	1	1	281
Beam_1_1_6	20530	0.0019007	0.033798	0.029109	1	1	281
Beam_1_1_6	20486	0.017104	0.033799	0.028081	1	1	281
Beam_1_1_6	20546	0.017104	0.033799	0.02911	1	1	281
Beam_1_1_6	20542	0.0047577	0.034051	0.029169	1	1	281
Beam_1_1_6	20490	0.0047578	0.034051	0.028142	1	1	281
Beam_1_1_6	20538	0.014256	0.034051	0.029169	1	1	281
Beam_1_1_6	20495	0.014256	0.034051	0.028142	1	1	281
Beam_1_1_6	20491	0.0023814	0.034673	0.028286	1	1	281
Beam_1_1_6	20543	0.0023814	0.034673	0.029312	1	1	281
Beam_1_1_6	20494	0.016626	0.034673	0.028286	1	1	281
Beam_1_1_6	20537	0.016626	0.034673	0.029312	1	1	281
Beam_1_1_6	24620	0.0	0.035803	0.029044	1	1	281
Beam_1_1_6	24623	0.00475	0.035803	0.029044	1	1	281
Beam_1_1_6	24622	0.0095	0.035803	0.029044	1	1	281
Beam_1_1_6	24621	0.01425	0.035803	0.029044	1	1	281
Beam_1_1_6	24619	0.019	0.035803	0.029044	1	1	281
Beam_1_1_7	21805	0.0023726	0.036932	0.028762	1	1	335
Beam_1_1_7	21825	0.0023726	0.036932	0.02978	1	1	335
Beam_1_1_7	21819	0.016627	0.036932	0.02978	1	1	335
Beam_1_1_7	21808	0.016627	0.036932	0.028762	1	1	335
Beam_1_1_7	21824	0.0047495	0.037556	0.029895	1	1	335
Beam_1_1_7	21804	0.0047495	0.037556	0.028879	1	1	335
Beam_1_1_7	21809	0.014251	0.037556	0.028879	1	1	335
Beam_1_1_7	21820	0.014251	0.037556	0.029895	1	1	335
Beam_1_1_7	21832	0.0018973	0.037808	0.02994	1	1	335
Beam_1_1_7	21796	0.0018973	0.037808	0.028924	1	1	335
Beam_1_1_7	21776	0.017107	0.03782	0.028927	1	1	335
Beam_1_1_7	21844	0.017107	0.03782	0.029942	1	1	335
Beam_1_1_7	21803	0.0071228	0.038179	0.02899	1	1	335
Beam_1_1_7	21823	0.0071229	0.038179	0.030005	1	1	335
Beam_1_1_7	21810	0.011877	0.038179	0.02899	1	1	335
Beam_1_1_7	21821	0.011877	0.038179	0.030005	1	1	335
Beam_1_1_7	21831	0.0037971	0.038306	0.030027	1	1	335
Beam_1_1_7	21795	0.0037971	0.038306	0.029012	1	1	335
Beam_1_1_7	21845	0.015211	0.038316	0.030028	1	1	335
Beam_1_1_7	21777	0.015211	0.038316	0.029014	1	1	335
Beam_1_1_7	21822	0.0095	0.038803	0.030109	1	1	335
Beam_1_1_7	21802	0.0095	0.038803	0.029096	1	1	335
Beam_1_1_7	21830	0.0056949	0.038804	0.030109	1	1	335
Beam_1_1_7	21794	0.0056949	0.038804	0.029096	1	1	335
Beam_1_1_7	21846	0.013318	0.038811	0.03011	1	1	335
Beam_1_1_7	21778	0.013318	0.038811	0.029097	1	1	335
Beam_1_1_7	21829	0.0075949	0.039303	0.030188	1	1	335
Beam_1_1_7	21793	0.0075949	0.039303	0.029176	1	1	335
Beam_1_1_7	21779	0.011422	0.039308	0.029177	1	1	335
Beam_1_1_7	21843	0.011422	0.039308	0.030189	1	1	335
Beam_1_1_7	21801	0.0056973	0.039801	0.029252	1	1	335
Beam_1_1_7	21828	0.0056973	0.039801	0.030263	1	1	335
Beam_1_1_7	21780	0.013315	0.039804	0.029253	1	1	335
Beam_1_1_7	21840	0.013315	0.039804	0.030264	1	1	335
Beam_1_1_7	21784	0.0095141	0.039807	0.029253	1	1	335
Beam_1_1_7	21836	0.0095141	0.039807	0.030264	1	1	335
Beam_1_1_7	21827	0.0037977	0.0403	0.030335	1	1	335
Beam_1_1_7	21800	0.0037977	0.0403	0.029325	1	1	335
Beam_1_1_7	21781	0.015211	0.040302	0.029325	1	1	335
Beam_1_1_7	21841	0.015211	0.040302	0.030335	1	1	335
Beam_1_1_7	21785	0.0071373	0.040429	0.029343	1	1	335
Beam_1_1_7	21837	0.0071373	0.040429	0.030353	1	1	335
Beam_1_1_7	21792	0.011884	0.040429	0.029343	1	1	335
Beam_1_1_7	21835	0.011884	0.040429	0.030353	1	1	335
Beam_1_1_7	21826	0.0018998	0.040798	0.030403	1	1	335
Beam_1_1_7	21799	0.0018998	0.040798	0.029394	1	1	335
Beam_1_1_7	21842	0.017104	0.040799	0.030403	1	1	335
Beam_1_1_7	21782	0.017104	0.040799	0.029394	1	1	335
Beam_1_1_7	21786	0.0047574	0.041051	0.029427	1	1	335
Beam_1_1_7	21838	0.0047574	0.041051	0.030436	1	1	335
Beam_1_1_7	21834	0.014257	0.041051	0.030436	1	1	335
Beam_1_1_7	21791	0.014257	0.041051	0.029427	1	1	335
Beam_1_1_7	21839	0.00238	0.041674	0.030513	1	1	335
Beam_1_1_7	21787	0.00238	0.041674	0.029506	1	1	335
Beam_1_1_7	21790	0.016627	0.041674	0.029506	1	1	335
Beam_1_1_7	21833	0.016627	0.041674	0.030513	1	1	335
Beam_1_1_7	24602	0.0	0.042803	0.030136	1	1	335
Beam_1_1_7	24605	0.00475	0.042803	0.030136	1	1	335
Beam_1_1_7	24604	0.0095	0.042803	0.030136	1	1	335
Beam_1_1_7	24603	0.01425	0.042803	0.030136	1	1	335
Beam_1_1_7	24601	0.019	0.042803	0.030136	1	1	335
Beam_1_1_8	23101	0.0023731	0.043933	0.029743	1	1	389
Beam_1_1_8	23121	0.0023731	0.043933	0.030747	1	1	389
Beam_1_1_8	23104	0.016627	0.043933	0.029743	1	1	389
Beam_1_1_8	23115	0.016627	0.043933	0.030747	1	1	389
Beam_1_1_8	23100	0.0047498	0.044556	0.029795	1	1	389
Beam_1_1_8	23120	0.0047498	0.044556	0.030798	1	1	389
Beam_1_1_8	23105	0.01425	0.044556	0.029795	1	1	389
Beam_1_1_8	23116	0.01425	0.044556	0.030798	1	1	389
Beam_1_1_8	23092	0.0018981	0.044808	0.029815	1	1	389
Beam_1_1_8	23128	0.0018981	0.044808	0.030817	1	1	389
Beam_1_1_8	23072	0.017106	0.04482	0.029816	1	1	389
Beam_1_1_8	23140	0.017106	0.04482	0.030818	1	1	389
Beam_1_1_8	23099	0.0071234	0.045179	0.029842	1	1	389
Beam_1_1_8	23119	0.0071235	0.045179	0.030844	1	1	389
Beam_1_1_8	23106	0.011877	0.045179	0.029842	1	1	389
Beam_1_1_8	23117	0.011877	0.045179	0.030844	1	1	389
Beam_1_1_8	23091	0.0037973	0.045306	0.02985	1	1	389
Beam_1_1_8	23127	0.0037973	0.045306	0.030853	1	1	389
Beam_1_1_8	23073	0.015211	0.045316	0.029851	1	1	389
Beam_1_1_8	23141	0.015211	0.045316	0.030853	1	1	389
Beam_1_1_8	23098	0.0095	0.045803	0.029882	1	1	389
Beam_1_1_8	23118	0.0095	0.045803	0.030884	1	1	389
Beam_1_1_8	23090	0.0056957	0.045805	0.029883	1	1	389
Beam_1_1_8	23126	0.0056957	0.045805	0.030884	1	1	389
Beam_1_1_8	23142	0.013317	0.045812	0.030885	1	1	389
Beam_1_1_8	23074	0.013317	0.045812	0.029883	1	1	389
Beam_1_1_8	23125	0.0075949	0.046303	0.030913	1	1	389
Beam_1_1_8	23089	0.0075949	0.046303	0.029911	1	1	389
Beam_1_1_8	23139	0.011422	0.046308	0.030913	1	1	389
Beam_1_1_8	23075	0.011422	0.046308	0.029911	1	1	389
Beam_1_1_8	23097	0.0056973	0.046801	0.029936	1	1	389
Beam_1_1_8	23124	0.0056973	0.046801	0.030937	1	1	389
Beam_1_1_8	23136	0.013315	0.046804	0.030937	1	1	389
Beam_1_1_8	23076	0.013315	0.046804	0.029936	1	1	389
Beam_1_1_8	23132	0.0095141	0.046807	0.030937	1	1	389
Beam_1_1_8	23080	0.0095141	0.046807	0.029936	1	1	389
Beam_1_1_8	23096	0.0037975	0.0473	0.029957	1	1	389
Beam_1_1_8	23123	0.0037975	0.0473	0.030958	1	1	389
Beam_1_1_8	23077	0.015211	0.047302	0.029957	1	1	389
Beam_1_1_8	23137	0.015211	0.047302	0.030958	1	1	389
Beam_1_1_8	23081	0.0071364	0.047429	0.029962	1	1	389
Beam_1_1_8	23133	0.0071364	0.047429	0.030963	1	1	389
Beam_1_1_8	23088	0.011885	0.047429	0.029962	1	1	389
Beam_1_1_8	23131	0.011885	0.047429	0.030963	1	1	389
Beam_1_1_8	23095	0.0018997	0.047798	0.029975	1	1	389
Beam_1_1_8	23122	0.0018997	0.047798	0.030976	1	1	389
Beam_1_1_8	23078	0.017105	0.047799	0.029975	1	1	389
Beam_1_1_8	23138	0.017105	0.047799	0.030976	1	1	389
Beam_1_1_8	23082	0.0047571	0.048052	0.029983	1	1	389
Beam_1_1_8	23134	0.0047571	0.048052	0.030983	1	1	389
Beam_1_1_8	23130	0.014257	0.048052	0.030983	1	1	389
Beam_1_1_8	23087	0.014257	0.048052	0.029983	1	1	389
Beam_1_1_8	23135	0.002379	0.048674	0.030998	1	1	389
Beam_1_1_8	23083	0.002379	0.048674	0.029997	1	1	389
Beam_1_1_8	23129	0.016628	0.048674	0.030998	1	1	389
Beam_1_1_8	23086	0.016628	0.048674	0.029997	1	1	389
Beam_1_1_8	24557	0.0	0.049803	0.030509	1	1	389
Beam_1_1_8	24560	0.00475	0.049803	0.030509	1	1	389
Beam_1_1_8	24559	0.0095	0.049803	0.030509	1	1	389
Beam_1_1_8	24558	0.01425	0.049803	0.030509	1	1	389
Beam_1_1_8	24556	0.019	0.049803	0.030509	1	1	389
