,Beam,Node,X,Y,Z,track,arch,original,arc,beam_id,beam_id_mirrored,Beam_mirrored,Beam_mirrored_num
236,Beam_1_1_5,19192,0.0095141,0.025807,0.02563,1,1,227,1,5,11,Beam_1_1_11,1111
237,Beam_1_1_5,19244,0.0095141,0.025807,0.026696,1,1,227,1,5,11,Beam_1_1_11,1111
238,Beam_1_1_5,19208,0.0037982,0.0263,0.025812,1,1,227,1,5,11,Beam_1_1_11,1111
239,Beam_1_1_5,19235,0.0037982,0.0263,0.026876,1,1,227,1,5,11,Beam_1_1_11,1111
240,Beam_1_1_5,19189,0.01521,0.026302,0.025813,1,1,227,1,5,11,Beam_1_1_11,1111
241,Beam_1_1_5,19249,0.01521,0.026302,0.026877,1,1,227,1,5,11,Beam_1_1_11,1111
242,Beam_1_1_5,19245,0.0071403,0.026428,0.026922,1,1,227,1,5,11,Beam_1_1_11,1111
243,Beam_1_1_5,19193,0.0071403,0.026428,0.025859,1,1,227,1,5,11,Beam_1_1_11,1111
244,Beam_1_1_5,19243,0.011881,0.026428,0.026922,1,1,227,1,5,11,Beam_1_1_11,1111
245,Beam_1_1_5,19200,0.011881,0.026428,0.025859,1,1,227,1,5,11,Beam_1_1_11,1111
246,Beam_1_1_5,19234,0.0019017,0.026797,0.027053,1,1,227,1,5,11,Beam_1_1_11,1111
247,Beam_1_1_5,19207,0.0019017,0.026797,0.025992,1,1,227,1,5,11,Beam_1_1_11,1111
248,Beam_1_1_5,19250,0.017103,0.026798,0.027053,1,1,227,1,5,11,Beam_1_1_11,1111
249,Beam_1_1_5,19190,0.017103,0.026798,0.025992,1,1,227,1,5,11,Beam_1_1_11,1111
250,Beam_1_1_5,19246,0.0047581,0.027051,0.027142,1,1,227,1,5,11,Beam_1_1_11,1111
251,Beam_1_1_5,19194,0.0047582,0.027051,0.026082,1,1,227,1,5,11,Beam_1_1_11,1111
252,Beam_1_1_5,19199,0.014256,0.027051,0.026082,1,1,227,1,5,11,Beam_1_1_11,1111
253,Beam_1_1_5,19242,0.014256,0.027051,0.027142,1,1,227,1,5,11,Beam_1_1_11,1111
254,Beam_1_1_5,19247,0.0023829,0.027673,0.027354,1,1,227,1,5,11,Beam_1_1_11,1111
255,Beam_1_1_5,19195,0.002383,0.027673,0.026298,1,1,227,1,5,11,Beam_1_1_11,1111
256,Beam_1_1_5,19241,0.016624,0.027673,0.027354,1,1,227,1,5,11,Beam_1_1_11,1111
257,Beam_1_1_5,19198,0.016624,0.027673,0.026298,1,1,227,1,5,11,Beam_1_1_11,1111
258,Beam_1_1_5,24656,0.0,0.028803,0.027198,1,1,227,1,5,11,Beam_1_1_11,1111
259,Beam_1_1_5,24659,0.00475,0.028803,0.027198,1,1,227,1,5,11,Beam_1_1_11,1111
260,Beam_1_1_5,24658,0.0095,0.028803,0.027198,1,1,227,1,5,11,Beam_1_1_11,1111
261,Beam_1_1_5,24657,0.01425,0.028803,0.027198,1,1,227,1,5,11,Beam_1_1_11,1111
262,Beam_1_1_5,24655,0.019,0.028803,0.027198,1,1,227,1,5,11,Beam_1_1_11,1111
263,Beam_1_1_6,20509,0.0023711,0.029932,0.027027,1,1,281,1,6,10,Beam_1_1_10,1110
264,Beam_1_1_6,20529,0.0023712,0.029932,0.028072,1,1,281,1,6,10,Beam_1_1_10,1110
265,Beam_1_1_6,20523,0.016629,0.029932,0.028072,1,1,281,1,6,10,Beam_1_1_10,1110
266,Beam_1_1_6,20512,0.016629,0.029932,0.027027,1,1,281,1,6,10,Beam_1_1_10,1110
267,Beam_1_1_6,20508,0.0047491,0.030556,0.027214,1,1,281,1,6,10,Beam_1_1_10,1110
268,Beam_1_1_6,20528,0.0047491,0.030556,0.028256,1,1,281,1,6,10,Beam_1_1_10,1110
269,Beam_1_1_6,20524,0.014251,0.030556,0.028256,1,1,281,1,6,10,Beam_1_1_10,1110
270,Beam_1_1_6,20513,0.014251,0.030556,0.027214,1,1,281,1,6,10,Beam_1_1_10,1110
271,Beam_1_1_6,20536,0.0018964,0.030808,0.028328,1,1,281,1,6,10,Beam_1_1_10,1110
272,Beam_1_1_6,20500,0.0018964,0.030808,0.027287,1,1,281,1,6,10,Beam_1_1_10,1110
273,Beam_1_1_6,20548,0.017108,0.03082,0.028331,1,1,281,1,6,10,Beam_1_1_10,1110
274,Beam_1_1_6,20480,0.017108,0.03082,0.027291,1,1,281,1,6,10,Beam_1_1_10,1110
275,Beam_1_1_6,20507,0.0071214,0.031179,0.027394,1,1,281,1,6,10,Beam_1_1_10,1110
276,Beam_1_1_6,20527,0.0071214,0.031179,0.028432,1,1,281,1,6,10,Beam_1_1_10,1110
277,Beam_1_1_6,20514,0.011879,0.031179,0.027394,1,1,281,1,6,10,Beam_1_1_10,1110
278,Beam_1_1_6,20525,0.011879,0.031179,0.028432,1,1,281,1,6,10,Beam_1_1_10,1110
279,Beam_1_1_6,20499,0.0037969,0.031306,0.02743,1,1,281,1,6,10,Beam_1_1_10,1110
280,Beam_1_1_6,20535,0.0037969,0.031306,0.028468,1,1,281,1,6,10,Beam_1_1_10,1110
281,Beam_1_1_6,20549,0.015212,0.031316,0.028471,1,1,281,1,6,10,Beam_1_1_10,1110
282,Beam_1_1_6,20481,0.015212,0.031316,0.027432,1,1,281,1,6,10,Beam_1_1_10,1110
283,Beam_1_1_6,20526,0.0095,0.031803,0.028604,1,1,281,1,6,10,Beam_1_1_10,1110
284,Beam_1_1_6,20506,0.0095,0.031803,0.027567,1,1,281,1,6,10,Beam_1_1_10,1110
285,Beam_1_1_6,20498,0.0056939,0.031804,0.027568,1,1,281,1,6,10,Beam_1_1_10,1110
286,Beam_1_1_6,20534,0.005694,0.031804,0.028604,1,1,281,1,6,10,Beam_1_1_10,1110
287,Beam_1_1_6,20482,0.013319,0.031811,0.02757,1,1,281,1,6,10,Beam_1_1_10,1110
288,Beam_1_1_6,20550,0.013319,0.031811,0.028606,1,1,281,1,6,10,Beam_1_1_10,1110
289,Beam_1_1_6,20533,0.0075949,0.032303,0.028736,1,1,281,1,6,10,Beam_1_1_10,1110
290,Beam_1_1_6,20497,0.0075949,0.032303,0.027702,1,1,281,1,6,10,Beam_1_1_10,1110
291,Beam_1_1_6,20547,0.011422,0.032308,0.028737,1,1,281,1,6,10,Beam_1_1_10,1110
292,Beam_1_1_6,20483,0.011422,0.032308,0.027703,1,1,281,1,6,10,Beam_1_1_10,1110
293,Beam_1_1_6,20505,0.0056982,0.032801,0.027832,1,1,281,1,6,10,Beam_1_1_10,1110
294,Beam_1_1_6,20532,0.0056982,0.032801,0.028864,1,1,281,1,6,10,Beam_1_1_10,1110
295,Beam_1_1_6,20484,0.013314,0.032804,0.027833,1,1,281,1,6,10,Beam_1_1_10,1110
296,Beam_1_1_6,20544,0.013314,0.032804,0.028865,1,1,281,1,6,10,Beam_1_1_10,1110
297,Beam_1_1_6,20488,0.0095141,0.032807,0.027834,1,1,281,1,6,10,Beam_1_1_10,1110
298,Beam_1_1_6,20540,0.0095141,0.032807,0.028866,1,1,281,1,6,10,Beam_1_1_10,1110
299,Beam_1_1_6,20531,0.0037979,0.0333,0.028989,1,1,281,1,6,10,Beam_1_1_10,1110
300,Beam_1_1_6,20504,0.0037979,0.0333,0.027959,1,1,281,1,6,10,Beam_1_1_10,1110
301,Beam_1_1_6,20545,0.015211,0.033302,0.028989,1,1,281,1,6,10,Beam_1_1_10,1110
302,Beam_1_1_6,20485,0.015211,0.033302,0.027959,1,1,281,1,6,10,Beam_1_1_10,1110
303,Beam_1_1_6,20541,0.0071386,0.033428,0.02902,1,1,281,1,6,10,Beam_1_1_10,1110
304,Beam_1_1_6,20489,0.0071386,0.033428,0.027991,1,1,281,1,6,10,Beam_1_1_10,1110
305,Beam_1_1_6,20496,0.011882,0.033428,0.027991,1,1,281,1,6,10,Beam_1_1_10,1110
306,Beam_1_1_6,20539,0.011882,0.033428,0.02902,1,1,281,1,6,10,Beam_1_1_10,1110
307,Beam_1_1_6,20503,0.0019007,0.033798,0.028081,1,1,281,1,6,10,Beam_1_1_10,1110
308,Beam_1_1_6,20530,0.0019007,0.033798,0.029109,1,1,281,1,6,10,Beam_1_1_10,1110
309,Beam_1_1_6,20486,0.017104,0.033799,0.028081,1,1,281,1,6,10,Beam_1_1_10,1110
310,Beam_1_1_6,20546,0.017104,0.033799,0.02911,1,1,281,1,6,10,Beam_1_1_10,1110
311,Beam_1_1_6,20542,0.0047577,0.034051,0.029169,1,1,281,1,6,10,Beam_1_1_10,1110
312,Beam_1_1_6,20490,0.0047578,0.034051,0.028142,1,1,281,1,6,10,Beam_1_1_10,1110
313,Beam_1_1_6,20538,0.014256,0.034051,0.029169,1,1,281,1,6,10,Beam_1_1_10,1110
314,Beam_1_1_6,20495,0.014256,0.034051,0.028142,1,1,281,1,6,10,Beam_1_1_10,1110
315,Beam_1_1_6,20491,0.0023814,0.034673,0.028286,1,1,281,1,6,10,Beam_1_1_10,1110
316,Beam_1_1_6,20543,0.0023814,0.034673,0.029312,1,1,281,1,6,10,Beam_1_1_10,1110
317,Beam_1_1_6,20494,0.016626,0.034673,0.028286,1,1,281,1,6,10,Beam_1_1_10,1110
318,Beam_1_1_6,20537,0.016626,0.034673,0.029312,1,1,281,1,6,10,Beam_1_1_10,1110
319,Beam_1_1_6,24620,0.0,0.035803,0.029044,1,1,281,1,6,10,Beam_1_1_10,1110
320,Beam_1_1_6,24623,0.00475,0.035803,0.029044,1,1,281,1,6,10,Beam_1_1_10,1110
321,Beam_1_1_6,24622,0.0095,0.035803,0.029044,1,1,281,1,6,10,Beam_1_1_10,1110
322,Beam_1_1_6,24621,0.01425,0.035803,0.029044,1,1,281,1,6,10,Beam_1_1_10,1110
323,Beam_1_1_6,24619,0.019,0.035803,0.029044,1,1,281,1,6,10,Beam_1_1_10,1110
324,Beam_1_1_7,21805,0.0023726,0.036932,0.028762,1,1,335,1,7,9,Beam_1_1_9,1109
325,Beam_1_1_7,21825,0.0023726,0.036932,0.02978,1,1,335,1,7,9,Beam_1_1_9,1109
326,Beam_1_1_7,21819,0.016627,0.036932,0.02978,1,1,335,1,7,9,Beam_1_1_9,1109
327,Beam_1_1_7,21808,0.016627,0.036932,0.028762,1,1,335,1,7,9,Beam_1_1_9,1109
328,Beam_1_1_7,21824,0.0047495,0.037556,0.029895,1,1,335,1,7,9,Beam_1_1_9,1109
329,Beam_1_1_7,21804,0.0047495,0.037556,0.028879,1,1,335,1,7,9,Beam_1_1_9,1109
330,Beam_1_1_7,21809,0.014251,0.037556,0.028879,1,1,335,1,7,9,Beam_1_1_9,1109
331,Beam_1_1_7,21820,0.014251,0.037556,0.029895,1,1,335,1,7,9,Beam_1_1_9,1109
332,Beam_1_1_7,21832,0.0018973,0.037808,0.02994,1,1,335,1,7,9,Beam_1_1_9,1109
333,Beam_1_1_7,21796,0.0018973,0.037808,0.028924,1,1,335,1,7,9,Beam_1_1_9,1109
334,Beam_1_1_7,21776,0.017107,0.03782,0.028927,1,1,335,1,7,9,Beam_1_1_9,1109
335,Beam_1_1_7,21844,0.017107,0.03782,0.029942,1,1,335,1,7,9,Beam_1_1_9,1109
336,Beam_1_1_7,21803,0.0071228,0.038179,0.02899,1,1,335,1,7,9,Beam_1_1_9,1109
337,Beam_1_1_7,21823,0.0071229,0.038179,0.030005,1,1,335,1,7,9,Beam_1_1_9,1109
338,Beam_1_1_7,21810,0.011877,0.038179,0.02899,1,1,335,1,7,9,Beam_1_1_9,1109
339,Beam_1_1_7,21821,0.011877,0.038179,0.030005,1,1,335,1,7,9,Beam_1_1_9,1109
340,Beam_1_1_7,21831,0.0037971,0.038306,0.030027,1,1,335,1,7,9,Beam_1_1_9,1109
341,Beam_1_1_7,21795,0.0037971,0.038306,0.029012,1,1,335,1,7,9,Beam_1_1_9,1109
342,Beam_1_1_7,21845,0.015211,0.038316,0.030028,1,1,335,1,7,9,Beam_1_1_9,1109
343,Beam_1_1_7,21777,0.015211,0.038316,0.029014,1,1,335,1,7,9,Beam_1_1_9,1109
344,Beam_1_1_7,21822,0.0095,0.038803,0.030109,1,1,335,1,7,9,Beam_1_1_9,1109
345,Beam_1_1_7,21802,0.0095,0.038803,0.029096,1,1,335,1,7,9,Beam_1_1_9,1109
346,Beam_1_1_7,21830,0.0056949,0.038804,0.030109,1,1,335,1,7,9,Beam_1_1_9,1109
347,Beam_1_1_7,21794,0.0056949,0.038804,0.029096,1,1,335,1,7,9,Beam_1_1_9,1109
348,Beam_1_1_7,21846,0.013318,0.038811,0.03011,1,1,335,1,7,9,Beam_1_1_9,1109
349,Beam_1_1_7,21778,0.013318,0.038811,0.029097,1,1,335,1,7,9,Beam_1_1_9,1109
350,Beam_1_1_7,21829,0.0075949,0.039303,0.030188,1,1,335,1,7,9,Beam_1_1_9,1109
351,Beam_1_1_7,21793,0.0075949,0.039303,0.029176,1,1,335,1,7,9,Beam_1_1_9,1109
352,Beam_1_1_7,21779,0.011422,0.039308,0.029177,1,1,335,1,7,9,Beam_1_1_9,1109
353,Beam_1_1_7,21843,0.011422,0.039308,0.030189,1,1,335,1,7,9,Beam_1_1_9,1109
354,Beam_1_1_7,21801,0.0056973,0.039801,0.029252,1,1,335,1,7,9,Beam_1_1_9,1109
355,Beam_1_1_7,21828,0.0056973,0.039801,0.030263,1,1,335,1,7,9,Beam_1_1_9,1109
356,Beam_1_1_7,21780,0.013315,0.039804,0.029253,1,1,335,1,7,9,Beam_1_1_9,1109
357,Beam_1_1_7,21840,0.013315,0.039804,0.030264,1,1,335,1,7,9,Beam_1_1_9,1109
358,Beam_1_1_7,21784,0.0095141,0.039807,0.029253,1,1,335,1,7,9,Beam_1_1_9,1109
359,Beam_1_1_7,21836,0.0095141,0.039807,0.030264,1,1,335,1,7,9,Beam_1_1_9,1109
360,Beam_1_1_7,21827,0.0037977,0.0403,0.030335,1,1,335,1,7,9,Beam_1_1_9,1109
361,Beam_1_1_7,21800,0.0037977,0.0403,0.029325,1,1,335,1,7,9,Beam_1_1_9,1109
362,Beam_1_1_7,21781,0.015211,0.040302,0.029325,1,1,335,1,7,9,Beam_1_1_9,1109
363,Beam_1_1_7,21841,0.015211,0.040302,0.030335,1,1,335,1,7,9,Beam_1_1_9,1109
364,Beam_1_1_7,21785,0.0071373,0.040429,0.029343,1,1,335,1,7,9,Beam_1_1_9,1109
365,Beam_1_1_7,21837,0.0071373,0.040429,0.030353,1,1,335,1,7,9,Beam_1_1_9,1109
366,Beam_1_1_7,21792,0.011884,0.040429,0.029343,1,1,335,1,7,9,Beam_1_1_9,1109
367,Beam_1_1_7,21835,0.011884,0.040429,0.030353,1,1,335,1,7,9,Beam_1_1_9,1109
368,Beam_1_1_7,21826,0.0018998,0.040798,0.030403,1,1,335,1,7,9,Beam_1_1_9,1109
369,Beam_1_1_7,21799,0.0018998,0.040798,0.029394,1,1,335,1,7,9,Beam_1_1_9,1109
370,Beam_1_1_7,21842,0.017104,0.040799,0.030403,1,1,335,1,7,9,Beam_1_1_9,1109
371,Beam_1_1_7,21782,0.017104,0.040799,0.029394,1,1,335,1,7,9,Beam_1_1_9,1109
372,Beam_1_1_7,21786,0.0047574,0.041051,0.029427,1,1,335,1,7,9,Beam_1_1_9,1109
373,Beam_1_1_7,21838,0.0047574,0.041051,0.030436,1,1,335,1,7,9,Beam_1_1_9,1109
374,Beam_1_1_7,21834,0.014257,0.041051,0.030436,1,1,335,1,7,9,Beam_1_1_9,1109
375,Beam_1_1_7,21791,0.014257,0.041051,0.029427,1,1,335,1,7,9,Beam_1_1_9,1109
376,Beam_1_1_7,21839,0.00238,0.041674,0.030513,1,1,335,1,7,9,Beam_1_1_9,1109
377,Beam_1_1_7,21787,0.00238,0.041674,0.029506,1,1,335,1,7,9,Beam_1_1_9,1109
378,Beam_1_1_7,21790,0.016627,0.041674,0.029506,1,1,335,1,7,9,Beam_1_1_9,1109
379,Beam_1_1_7,21833,0.016627,0.041674,0.030513,1,1,335,1,7,9,Beam_1_1_9,1109
380,Beam_1_1_7,24602,0.0,0.042803,0.030136,1,1,335,1,7,9,Beam_1_1_9,1109
381,Beam_1_1_7,24605,0.00475,0.042803,0.030136,1,1,335,1,7,9,Beam_1_1_9,1109
382,Beam_1_1_7,24604,0.0095,0.042803,0.030136,1,1,335,1,7,9,Beam_1_1_9,1109
383,Beam_1_1_7,24603,0.01425,0.042803,0.030136,1,1,335,1,7,9,Beam_1_1_9,1109
384,Beam_1_1_7,24601,0.019,0.042803,0.030136,1,1,335,1,7,9,Beam_1_1_9,1109
385,Beam_1_1_8,23101,0.0023731,0.043933,0.029743,1,1,389,1,8,8,Beam_1_1_8,1108
386,Beam_1_1_8,23121,0.0023731,0.043933,0.030747,1,1,389,1,8,8,Beam_1_1_8,1108
387,Beam_1_1_8,23104,0.016627,0.043933,0.029743,1,1,389,1,8,8,Beam_1_1_8,1108
388,Beam_1_1_8,23115,0.016627,0.043933,0.030747,1,1,389,1,8,8,Beam_1_1_8,1108
389,Beam_1_1_8,23100,0.0047498,0.044556,0.029795,1,1,389,1,8,8,Beam_1_1_8,1108
390,Beam_1_1_8,23120,0.0047498,0.044556,0.030798,1,1,389,1,8,8,Beam_1_1_8,1108
391,Beam_1_1_8,23105,0.01425,0.044556,0.029795,1,1,389,1,8,8,Beam_1_1_8,1108
392,Beam_1_1_8,23116,0.01425,0.044556,0.030798,1,1,389,1,8,8,Beam_1_1_8,1108
393,Beam_1_1_8,23092,0.0018981,0.044808,0.029815,1,1,389,1,8,8,Beam_1_1_8,1108
394,Beam_1_1_8,23128,0.0018981,0.044808,0.030817,1,1,389,1,8,8,Beam_1_1_8,1108
395,Beam_1_1_8,23072,0.017106,0.04482,0.029816,1,1,389,1,8,8,Beam_1_1_8,1108
396,Beam_1_1_8,23140,0.017106,0.04482,0.030818,1,1,389,1,8,8,Beam_1_1_8,1108
397,Beam_1_1_8,23099,0.0071234,0.045179,0.029842,1,1,389,1,8,8,Beam_1_1_8,1108
398,Beam_1_1_8,23119,0.0071235,0.045179,0.030844,1,1,389,1,8,8,Beam_1_1_8,1108
399,Beam_1_1_8,23106,0.011877,0.045179,0.029842,1,1,389,1,8,8,Beam_1_1_8,1108
400,Beam_1_1_8,23117,0.011877,0.045179,0.030844,1,1,389,1,8,8,Beam_1_1_8,1108
401,Beam_1_1_8,23091,0.0037973,0.045306,0.02985,1,1,389,1,8,8,Beam_1_1_8,1108
402,Beam_1_1_8,23127,0.0037973,0.045306,0.030853,1,1,389,1,8,8,Beam_1_1_8,1108
403,Beam_1_1_8,23073,0.015211,0.045316,0.029851,1,1,389,1,8,8,Beam_1_1_8,1108
404,Beam_1_1_8,23141,0.015211,0.045316,0.030853,1,1,389,1,8,8,Beam_1_1_8,1108
405,Beam_1_1_8,23098,0.0095,0.045803,0.029882,1,1,389,1,8,8,Beam_1_1_8,1108
406,Beam_1_1_8,23118,0.0095,0.045803,0.030884,1,1,389,1,8,8,Beam_1_1_8,1108
407,Beam_1_1_8,23090,0.0056957,0.045805,0.029883,1,1,389,1,8,8,Beam_1_1_8,1108
408,Beam_1_1_8,23126,0.0056957,0.045805,0.030884,1,1,389,1,8,8,Beam_1_1_8,1108
409,Beam_1_1_8,23142,0.013317,0.045812,0.030885,1,1,389,1,8,8,Beam_1_1_8,1108
410,Beam_1_1_8,23074,0.013317,0.045812,0.029883,1,1,389,1,8,8,Beam_1_1_8,1108
411,Beam_1_1_8,23125,0.0075949,0.046303,0.030913,1,1,389,1,8,8,Beam_1_1_8,1108
412,Beam_1_1_8,23089,0.0075949,0.046303,0.029911,1,1,389,1,8,8,Beam_1_1_8,1108
413,Beam_1_1_8,23139,0.011422,0.046308,0.030913,1,1,389,1,8,8,Beam_1_1_8,1108
414,Beam_1_1_8,23075,0.011422,0.046308,0.029911,1,1,389,1,8,8,Beam_1_1_8,1108
415,Beam_1_1_8,23097,0.0056973,0.046801,0.029936,1,1,389,1,8,8,Beam_1_1_8,1108
416,Beam_1_1_8,23124,0.0056973,0.046801,0.030937,1,1,389,1,8,8,Beam_1_1_8,1108
417,Beam_1_1_8,23136,0.013315,0.046804,0.030937,1,1,389,1,8,8,Beam_1_1_8,1108
418,Beam_1_1_8,23076,0.013315,0.046804,0.029936,1,1,389,1,8,8,Beam_1_1_8,1108
419,Beam_1_1_8,23132,0.0095141,0.046807,0.030937,1,1,389,1,8,8,Beam_1_1_8,1108
420,Beam_1_1_8,23080,0.0095141,0.046807,0.029936,1,1,389,1,8,8,Beam_1_1_8,1108
421,Beam_1_1_8,23096,0.0037975,0.0473,0.029957,1,1,389,1,8,8,Beam_1_1_8,1108
422,Beam_1_1_8,23123,0.0037975,0.0473,0.030958,1,1,389,1,8,8,Beam_1_1_8,1108
423,Beam_1_1_8,23077,0.015211,0.047302,0.029957,1,1,389,1,8,8,Beam_1_1_8,1108
424,Beam_1_1_8,23137,0.015211,0.047302,0.030958,1,1,389,1,8,8,Beam_1_1_8,1108
425,Beam_1_1_8,23081,0.0071364,0.047429,0.029962,1,1,389,1,8,8,Beam_1_1_8,1108
426,Beam_1_1_8,23133,0.0071364,0.047429,0.030963,1,1,389,1,8,8,Beam_1_1_8,1108
427,Beam_1_1_8,23088,0.011885,0.047429,0.029962,1,1,389,1,8,8,Beam_1_1_8,1108
428,Beam_1_1_8,23131,0.011885,0.047429,0.030963,1,1,389,1,8,8,Beam_1_1_8,1108
429,Beam_1_1_8,23095,0.0018997,0.047798,0.029975,1,1,389,1,8,8,Beam_1_1_8,1108
430,Beam_1_1_8,23122,0.0018997,0.047798,0.030976,1,1,389,1,8,8,Beam_1_1_8,1108
431,Beam_1_1_8,23078,0.017105,0.047799,0.029975,1,1,389,1,8,8,Beam_1_1_8,1108
432,Beam_1_1_8,23138,0.017105,0.047799,0.030976,1,1,389,1,8,8,Beam_1_1_8,1108
433,Beam_1_1_8,23082,0.0047571,0.048052,0.029983,1,1,389,1,8,8,Beam_1_1_8,1108
434,Beam_1_1_8,23134,0.0047571,0.048052,0.030983,1,1,389,1,8,8,Beam_1_1_8,1108
435,Beam_1_1_8,23130,0.014257,0.048052,0.030983,1,1,389,1,8,8,Beam_1_1_8,1108
436,Beam_1_1_8,23087,0.014257,0.048052,0.029983,1,1,389,1,8,8,Beam_1_1_8,1108
437,Beam_1_1_8,23135,0.002379,0.048674,0.030998,1,1,389,1,8,8,Beam_1_1_8,1108
438,Beam_1_1_8,23083,0.002379,0.048674,0.029997,1,1,389,1,8,8,Beam_1_1_8,1108
439,Beam_1_1_8,23129,0.016628,0.048674,0.030998,1,1,389,1,8,8,Beam_1_1_8,1108
440,Beam_1_1_8,23086,0.016628,0.048674,0.029997,1,1,389,1,8,8,Beam_1_1_8,1108
441,Beam_1_1_8,24557,0.0,0.049803,0.030509,1,1,389,1,8,8,Beam_1_1_8,1108
442,Beam_1_1_8,24560,0.00475,0.049803,0.030509,1,1,389,1,8,8,Beam_1_1_8,1108
443,Beam_1_1_8,24559,0.0095,0.049803,0.030509,1,1,389,1,8,8,Beam_1_1_8,1108
444,Beam_1_1_8,24558,0.01425,0.049803,0.030509,1,1,389,1,8,8,Beam_1_1_8,1108
445,Beam_1_1_8,24556,0.019,0.049803,0.030509,1,1,389,1,8,8,Beam_1_1_8,1108
446,Beam_1_1_9,23726,0.0023752,0.050933,0.030004,1,1,416,1,9,7,Beam_1_1_7,1107
447,Beam_1_1_9,23786,0.0023752,0.050933,0.031004,1,1,416,1,9,7,Beam_1_1_7,1107
448,Beam_1_1_9,23720,0.016625,0.050933,0.030004,1,1,416,1,9,7,Beam_1_1_7,1107
449,Beam_1_1_9,23788,0.016625,0.050933,0.031004,1,1,416,1,9,7,Beam_1_1_7,1107
450,Beam_1_1_9,23725,0.0047501,0.051556,0.029993,1,1,416,1,9,7,Beam_1_1_7,1107
451,Beam_1_1_9,23785,0.0047501,0.051556,0.030993,1,1,416,1,9,7,Beam_1_1_7,1107
452,Beam_1_1_9,23789,0.01425,0.051556,0.030993,1,1,416,1,9,7,Beam_1_1_7,1107
453,Beam_1_1_9,23721,0.01425,0.051556,0.029993,1,1,416,1,9,7,Beam_1_1_7,1107
454,Beam_1_1_9,23735,0.0018989,0.051808,0.029987,1,1,416,1,9,7,Beam_1_1_7,1107
455,Beam_1_1_9,23779,0.0018989,0.051808,0.030987,1,1,416,1,9,7,Beam_1_1_7,1107
456,Beam_1_1_9,23763,0.017105,0.05182,0.030987,1,1,416,1,9,7,Beam_1_1_7,1107
457,Beam_1_1_9,23752,0.017105,0.05182,0.029986,1,1,416,1,9,7,Beam_1_1_7,1107
458,Beam_1_1_9,23724,0.0071254,0.05218,0.029976,1,1,416,1,9,7,Beam_1_1_7,1107
459,Beam_1_1_9,23784,0.0071254,0.05218,0.030976,1,1,416,1,9,7,Beam_1_1_7,1107
460,Beam_1_1_9,23722,0.011875,0.05218,0.029976,1,1,416,1,9,7,Beam_1_1_7,1107
461,Beam_1_1_9,23790,0.011875,0.05218,0.030976,1,1,416,1,9,7,Beam_1_1_7,1107
462,Beam_1_1_9,23734,0.0037975,0.052306,0.029972,1,1,416,1,9,7,Beam_1_1_7,1107
463,Beam_1_1_9,23778,0.0037975,0.052306,0.030972,1,1,416,1,9,7,Beam_1_1_7,1107
464,Beam_1_1_9,23764,0.015211,0.052316,0.030972,1,1,416,1,9,7,Beam_1_1_7,1107
465,Beam_1_1_9,23753,0.015211,0.052316,0.029971,1,1,416,1,9,7,Beam_1_1_7,1107
466,Beam_1_1_9,23723,0.0095,0.052803,0.029953,1,1,416,1,9,7,Beam_1_1_7,1107
467,Beam_1_1_9,23787,0.0095,0.052803,0.030954,1,1,416,1,9,7,Beam_1_1_7,1107
468,Beam_1_1_9,23733,0.0056965,0.052805,0.029953,1,1,416,1,9,7,Beam_1_1_7,1107
469,Beam_1_1_9,23777,0.0056965,0.052805,0.030954,1,1,416,1,9,7,Beam_1_1_7,1107
470,Beam_1_1_9,23765,0.013316,0.052812,0.030954,1,1,416,1,9,7,Beam_1_1_7,1107
471,Beam_1_1_9,23754,0.013316,0.052812,0.029953,1,1,416,1,9,7,Beam_1_1_7,1107
472,Beam_1_1_9,23732,0.0075949,0.053303,0.029931,1,1,416,1,9,7,Beam_1_1_7,1107
473,Beam_1_1_9,23780,0.0075949,0.053303,0.030932,1,1,416,1,9,7,Beam_1_1_7,1107
474,Beam_1_1_9,23746,0.011422,0.053308,0.029931,1,1,416,1,9,7,Beam_1_1_7,1107
475,Beam_1_1_9,23766,0.011422,0.053308,0.030932,1,1,416,1,9,7,Beam_1_1_7,1107
476,Beam_1_1_9,23731,0.0056957,0.053802,0.029905,1,1,416,1,9,7,Beam_1_1_7,1107
477,Beam_1_1_9,23783,0.0056957,0.053802,0.030907,1,1,416,1,9,7,Beam_1_1_7,1107
478,Beam_1_1_9,23767,0.013317,0.053805,0.030907,1,1,416,1,9,7,Beam_1_1_7,1107
479,Beam_1_1_9,23747,0.013317,0.053805,0.029905,1,1,416,1,9,7,Beam_1_1_7,1107
480,Beam_1_1_9,23773,0.0095141,0.053807,0.030907,1,1,416,1,9,7,Beam_1_1_7,1107
481,Beam_1_1_9,23741,0.0095141,0.053807,0.029905,1,1,416,1,9,7,Beam_1_1_7,1107
482,Beam_1_1_9,23730,0.0037973,0.0543,0.029876,1,1,416,1,9,7,Beam_1_1_7,1107
483,Beam_1_1_9,23782,0.0037973,0.0543,0.030878,1,1,416,1,9,7,Beam_1_1_7,1107
484,Beam_1_1_9,23768,0.015211,0.054302,0.030878,1,1,416,1,9,7,Beam_1_1_7,1107
485,Beam_1_1_9,23748,0.015211,0.054302,0.029876,1,1,416,1,9,7,Beam_1_1_7,1107
486,Beam_1_1_9,23742,0.0071348,0.054429,0.029868,1,1,416,1,9,7,Beam_1_1_7,1107
