BodyID	Node	X	Y	Z
-340627.0	17692	0.0019048	0.28681	0.019372
-340627.0	17691	0.0037993	0.28731	0.019055
-340627.0	17690	0.0057025	0.28781	0.018731
-340627.0	17709	0.01331	0.28781	0.019918
-340627.0	17679	0.016616	0.28594	0.019914
-340627.0	17680	0.014247	0.28656	0.01953
-340627.0	17681	0.011865	0.28718	0.019135
-340627.0	17682	0.0095	0.2878	0.018733
-340627.0	17683	0.0071345	0.28718	0.019135
-340627.0	17684	0.0047528	0.28656	0.01953
-340627.0	17685	0.0023841	0.28594	0.019914
-340627.0	17686	0.0018917	0.2898	0.017375
-340627.0	17687	0.0037953	0.2893	0.017724
-340627.0	17688	0.0056895	0.2888	0.018066
-340627.0	17689	0.0075949	0.2883	0.018402
-340627.0	17708	0.015209	0.28732	0.020234
-340627.0	17707	0.0171	0.28682	0.020543
-340627.0	17706	0.01331	0.28781	0.018726
-340627.0	17705	0.015209	0.28732	0.019049
-340627.0	17714	0.017112	0.2898	0.018594
-340627.0	17694	0.014261	0.29005	0.017196
-340627.0	17695	0.011896	0.28943	0.017633
-340627.0	17696	0.0095141	0.28881	0.018063
-340627.0	17697	0.0071247	0.28943	0.017633
-340627.0	17698	0.0047535	0.29005	0.017196
-340627.0	17699	0.0023671	0.29068	0.016745
-340627.0	17700	0.011422	0.28831	0.0184
-340627.0	17701	0.013323	0.28881	0.018063
-340627.0	17702	0.015213	0.2893	0.017723
-340627.0	17703	0.017112	0.2898	0.017374
-340627.0	17704	0.0171	0.28682	0.019364
-340627.0	17730	0.0018918	0.2898	0.018595
-340627.0	17729	0.0075949	0.2883	0.019601
-340627.0	17727	0.0019047	0.28681	0.020551
-340627.0	17741	0.011866	0.28718	0.020319
-340627.0	17740	0.014247	0.28656	0.020706
-340627.0	17739	0.016616	0.28594	0.021082
-340627.0	17738	0.0095	0.2878	0.019925
-340627.0	17726	0.0037992	0.28731	0.02024
-340627.0	17725	0.0057024	0.28781	0.019923
-340627.0	17723	0.011896	0.28943	0.018847
-340627.0	17722	0.01426	0.29005	0.018419
-340627.0	17721	0.01664	0.29068	0.017978
-340627.0	17713	0.015213	0.2893	0.018935
-340627.0	17712	0.013323	0.28881	0.019269
-340627.0	17711	0.011422	0.28831	0.019598
-340627.0	17736	0.002384	0.28594	0.021082
-340625.0	17807	0.031896	0.28943	0.018847
-340625.0	17808	0.025702	0.28781	0.019923
-340625.0	17806	0.03426	0.29005	0.018419
-340625.0	17814	0.02569	0.2888	0.019271
-340625.0	17789	0.03331	0.28781	0.019918
-340625.0	17788	0.035209	0.28732	0.020234
-340625.0	17812	0.021892	0.2898	0.018595
-340625.0	17813	0.023795	0.2893	0.018937
-340625.0	17810	0.021905	0.28681	0.020551
-340625.0	17811	0.027595	0.2883	0.019601
-340625.0	17804	0.029514	0.28881	0.019269
-340625.0	17809	0.023799	0.28731	0.02024
-340625.0	17805	0.03664	0.29068	0.017978
-340625.0	17787	0.0371	0.28682	0.020543
-340625.0	17758	0.024754	0.29005	0.017196
-340625.0	17759	0.022367	0.29068	0.016745
-340625.0	17790	0.031422	0.28831	0.019598
-340625.0	17791	0.033323	0.28881	0.019269
-340625.0	17792	0.035213	0.2893	0.018935
-340625.0	17793	0.037112	0.2898	0.018594
-340625.0	17794	0.027134	0.28718	0.020319
-340625.0	17756	0.029514	0.28881	0.018063
-340625.0	17755	0.031896	0.28943	0.017633
-340625.0	17762	0.036616	0.28594	0.019914
-340625.0	17757	0.027125	0.28943	0.017633
-340625.0	17748	0.025702	0.28781	0.018731
-340625.0	17750	0.021905	0.28681	0.019372
-340625.0	17753	0.03664	0.29068	0.016745
-340625.0	17754	0.034261	0.29005	0.017196
-340625.0	17749	0.023799	0.28731	0.019055
-340625.0	17746	0.025689	0.2888	0.018066
-340625.0	17747	0.027595	0.2883	0.018402
-340625.0	17745	0.023795	0.2893	0.017724
-340625.0	17744	0.021892	0.2898	0.017375
-340625.0	17773	0.037112	0.2898	0.017374
-340625.0	17772	0.035213	0.2893	0.017723
-340625.0	17771	0.033323	0.28881	0.018063
-340625.0	17770	0.031422	0.28831	0.0184
-340625.0	17768	0.022384	0.28594	0.019914
-340625.0	17767	0.024753	0.28656	0.01953
-340625.0	17766	0.027135	0.28718	0.019135
-340625.0	17765	0.0295	0.2878	0.018733
-340625.0	17764	0.031865	0.28718	0.019135
-340625.0	17763	0.034247	0.28656	0.01953
-340625.0	17778	0.03331	0.28781	0.018726
-340625.0	17803	0.022367	0.29068	0.017978
-340625.0	17776	0.0371	0.28682	0.019364
-340625.0	17777	0.035209	0.28732	0.019049
-340625.0	17798	0.036616	0.28594	0.021082
-340625.0	17799	0.034247	0.28656	0.020706
-340625.0	17800	0.031866	0.28718	0.020319
-340625.0	17801	0.027125	0.28943	0.018847
-340625.0	17802	0.024754	0.29005	0.018419
-340625.0	17795	0.024753	0.28656	0.020706
-340625.0	17796	0.022384	0.28594	0.021082
-340625.0	17797	0.0295	0.2878	0.019925
-340623.0	17884	0.041892	0.2898	0.018595
-340623.0	17885	0.043795	0.2893	0.018937
-340623.0	17838	0.047135	0.28718	0.019135
-340623.0	17864	0.055213	0.2893	0.018935
-340623.0	17865	0.057112	0.2898	0.018594
-340623.0	17843	0.053323	0.28881	0.018063
-340623.0	17863	0.053323	0.28881	0.019269
-340623.0	17862	0.051422	0.28831	0.019598
-340623.0	17822	0.041905	0.28681	0.019372
-340623.0	17821	0.043799	0.28731	0.019055
-340623.0	17850	0.05331	0.28781	0.018726
-340623.0	17849	0.055209	0.28732	0.019049
-340623.0	17848	0.0571	0.28682	0.019364
-340623.0	17845	0.057112	0.2898	0.017374
-340623.0	17844	0.055213	0.2893	0.017723
-340623.0	17861	0.05331	0.28781	0.019918
-340623.0	17842	0.051422	0.28831	0.0184
-340623.0	17867	0.044753	0.28656	0.020706
-340623.0	17866	0.047134	0.28718	0.020319
-340623.0	17829	0.047125	0.28943	0.017633
-340623.0	17828	0.049514	0.28881	0.018063
-340623.0	17827	0.051896	0.28943	0.017633
-340623.0	17819	0.047595	0.2883	0.018402
-340623.0	17818	0.045689	0.2888	0.018066
-340623.0	17839	0.044753	0.28656	0.01953
-340623.0	17840	0.042384	0.28594	0.019914
-340623.0	17817	0.043795	0.2893	0.017724
-340623.0	17820	0.045702	0.28781	0.018731
-340623.0	17816	0.041892	0.2898	0.017375
-340623.0	17837	0.0495	0.2878	0.018733
-340623.0	17836	0.051865	0.28718	0.019135
-340623.0	17835	0.054247	0.28656	0.01953
-340623.0	17834	0.056616	0.28594	0.019914
-340623.0	17831	0.042367	0.29068	0.016745
-340623.0	17830	0.044754	0.29005	0.017196
-340623.0	17825	0.05664	0.29068	0.016745
-340623.0	17826	0.054261	0.29005	0.017196
-340623.0	17880	0.045702	0.28781	0.019923
-340623.0	17879	0.051896	0.28943	0.018847
-340623.0	17878	0.05426	0.29005	0.018419
-340623.0	17877	0.05664	0.29068	0.017978
-340623.0	17876	0.049514	0.28881	0.019269
-340623.0	17875	0.042367	0.29068	0.017978
-340623.0	17874	0.044754	0.29005	0.018419
-340623.0	17873	0.047125	0.28943	0.018847
-340623.0	17872	0.051866	0.28718	0.020319
-340623.0	17871	0.054247	0.28656	0.020706
-340623.0	17870	0.056616	0.28594	0.021082
-340623.0	17860	0.055209	0.28732	0.020234
-340623.0	17859	0.0571	0.28682	0.020543
-340623.0	17883	0.047595	0.2883	0.019601
-340623.0	17882	0.041905	0.28681	0.020551
-340623.0	17881	0.043799	0.28731	0.02024
-340623.0	17886	0.04569	0.2888	0.019271
-340623.0	17868	0.042384	0.28594	0.021082
-340623.0	17869	0.0495	0.2878	0.019925
-340621.0	17911	0.001903	0.019797	0.023049
-340621.0	17905	0.0075949	0.018303	0.022299
-340621.0	17912	0.0037987	0.019299	0.022804
-340621.0	17914	0.0095	0.017803	0.022038
-340621.0	17907	0.0037961	0.017306	0.021773
-340621.0	17908	0.0018938	0.016807	0.021502
-340621.0	17906	0.0056914	0.017804	0.022038
-340621.0	17913	0.0057007	0.0188	0.022553
-340621.0	17933	0.011883	0.017178	0.022838
-340621.0	17917	0.0023669	0.015931	0.021013
-340621.0	17934	0.0095	0.017803	0.023166
-340621.0	17921	0.014252	0.016556	0.021363
-340621.0	17943	0.0037961	0.017306	0.022906
-340621.0	17915	0.0071173	0.017178	0.021704
-340621.0	17916	0.0047478	0.016556	0.021363
-340621.0	17904	0.011879	0.019427	0.022867
-340621.0	17953	0.01521	0.019302	0.02392
-340621.0	17954	0.017101	0.019798	0.02416
-340621.0	17955	0.011422	0.018308	0.023425
-340621.0	17956	0.01711	0.016819	0.022646
-340621.0	17957	0.015212	0.017316	0.022911
-340621.0	17958	0.013321	0.017811	0.02317
-340621.0	17931	0.016633	0.015931	0.02216
-340621.0	17922	0.011883	0.017178	0.021704
-340621.0	17932	0.014252	0.016556	0.022504
-340621.0	17940	0.0057006	0.0188	0.023673
-340621.0	17941	0.0075949	0.018303	0.023423
-340621.0	17942	0.0056914	0.017804	0.023166
-340621.0	17935	0.0071173	0.017178	0.022838
-340621.0	17936	0.0047479	0.016556	0.022504
-340621.0	17937	0.002367	0.015931	0.02216
-340621.0	17938	0.001903	0.019797	0.024159
-340621.0	17939	0.0037986	0.019299	0.023919
-340621.0	17920	0.016633	0.015931	0.021013
-340621.0	17944	0.0018938	0.016807	0.02264
-340621.0	17950	0.0047588	0.020051	0.02428
-340621.0	17948	0.0095141	0.018807	0.023676
-340621.0	17947	0.011879	0.019427	0.023981
-340621.0	17946	0.014255	0.020051	0.02428
-340621.0	17949	0.0071423	0.019427	0.023981
-340621.0	17952	0.013312	0.018804	0.023674
-340621.0	17951	0.0023849	0.020672	0.02457
-340621.0	17903	0.014255	0.020051	0.023172
-340621.0	17902	0.016622	0.020672	0.023467
-340621.0	17899	0.002385	0.020672	0.023467
-340621.0	17898	0.0047588	0.020051	0.023172
-340621.0	17897	0.0071424	0.019427	0.022867
-340621.0	17945	0.016622	0.020672	0.02457
-340621.0	17896	0.0095141	0.018807	0.022557
-340621.0	17894	0.017101	0.019798	0.023049
-340621.0	17892	0.013312	0.018804	0.022555
-340621.0	17893	0.01521	0.019302	0.022805
-340621.0	17891	0.011422	0.018308	0.022301
-340621.0	17890	0.013321	0.017811	0.022042
-340621.0	17889	0.015212	0.017316	0.021778
-340621.0	17888	0.01711	0.016819	0.021508
-340619.0	17991	0.025691	0.017804	0.022038
-340619.0	17992	0.023796	0.017306	0.021773
-340619.0	17993	0.021894	0.016807	0.021502
-340619.0	17961	0.03521	0.019302	0.022805
-340619.0	17962	0.037101	0.019798	0.023049
-340619.0	17965	0.03711	0.016819	0.021508
-340619.0	17966	0.035212	0.017316	0.021778
-340619.0	17967	0.033321	0.017811	0.022042
-340619.0	17969	0.036633	0.015931	0.021013
-340619.0	17970	0.034252	0.016556	0.021363
-340619.0	17971	0.031883	0.017178	0.021704
-340619.0	17972	0.0295	0.017803	0.022038
-340619.0	17973	0.027117	0.017178	0.021704
-340619.0	17974	0.024748	0.016556	0.021363
-340619.0	17975	0.022367	0.015931	0.021013
-340619.0	17978	0.036622	0.020672	0.023467
-340619.0	18003	0.025691	0.017804	0.023166
-340619.0	18004	0.023796	0.017306	0.022906
-340619.0	18005	0.021894	0.016807	0.02264
-340619.0	18006	0.027595	0.018303	0.023423
-340619.0	18007	0.021903	0.019797	0.024159
-340619.0	18008	0.023799	0.019299	0.023919
-340619.0	18009	0.025701	0.0188	0.023673
-340619.0	18010	0.027142	0.019427	0.023981
-340619.0	18011	0.024759	0.020051	0.02428
-340619.0	17982	0.027142	0.019427	0.022867
-340619.0	17983	0.024759	0.020051	0.023172
-340619.0	17984	0.022385	0.020672	0.023467
-340619.0	17987	0.021903	0.019797	0.023049
-340619.0	17988	0.023799	0.019299	0.022804
-340619.0	17989	0.025701	0.0188	0.022553
-340619.0	17990	0.027595	0.018303	0.022299
-340619.0	18014	0.036622	0.020672	0.02457
-340619.0	18015	0.034255	0.020051	0.02428
-340619.0	18016	0.031879	0.019427	0.023981
-340619.0	18017	0.027117	0.017178	0.022838
-340619.0	18018	0.024748	0.016556	0.022504
-340619.0	18019	0.022367	0.015931	0.02216
-340619.0	18020	0.0295	0.017803	0.023166
-340619.0	18021	0.036633	0.015931	0.02216
-340619.0	18022	0.034252	0.016556	0.022504
-340619.0	18023	0.031883	0.017178	0.022838
-340619.0	18024	0.03711	0.016819	0.022646
-340619.0	18025	0.035212	0.017316	0.022911
-340619.0	18026	0.033321	0.017811	0.02317
-340619.0	18027	0.031422	0.018308	0.023425
-340619.0	18012	0.022385	0.020672	0.02457
-340619.0	18013	0.029514	0.018807	0.023676
-340619.0	18030	0.037101	0.019798	0.02416
-340619.0	18028	0.033312	0.018804	0.023674
-340619.0	18029	0.03521	0.019302	0.02392
-340619.0	17959	0.031422	0.018308	0.022301
-340619.0	17981	0.029514	0.018807	0.022557
-340619.0	17980	0.031879	0.019427	0.022867
-340619.0	17979	0.034255	0.020051	0.023172
-340619.0	17960	0.033312	0.018804	0.022555
-340617.0	18045	0.047117	0.017178	0.021704
-340617.0	18044	0.0495	0.017803	0.022038
-340617.0	18046	0.044748	0.016556	0.021363
-340617.0	18034	0.057101	0.019798	0.023049
-340617.0	18042	0.054252	0.016556	0.021363
-340617.0	18033	0.05521	0.019302	0.022805
-340617.0	18037	0.05711	0.016819	0.021508
-340617.0	18038	0.055212	0.017316	0.021778
-340617.0	18055	0.044759	0.020051	0.023172
-340617.0	18054	0.047142	0.019427	0.022867
-340617.0	18053	0.049514	0.018807	0.022557
-340617.0	18056	0.042385	0.020672	0.023467
-340617.0	18061	0.045701	0.0188	0.022553
-340617.0	18060	0.043799	0.019299	0.022804
-340617.0	18059	0.041903	0.019797	0.023049
-340617.0	18062	0.047595	0.018303	0.022299
-340617.0	18031	0.051422	0.018308	0.022301
-340617.0	18032	0.053312	0.018804	0.022555
-340617.0	18065	0.041894	0.016807	0.021502
-340617.0	18075	0.045691	0.017804	0.023166
-340617.0	18047	0.042367	0.015931	0.021013
-340617.0	18050	0.056622	0.020672	0.023467
-340617.0	18078	0.047595	0.018303	0.023423
-340617.0	18079	0.041903	0.019797	0.024159
-340617.0	18080	0.043799	0.019299	0.023919
-340617.0	18081	0.045701	0.0188	0.023673
-340617.0	18082	0.047142	0.019427	0.023981
-340617.0	18083	0.044759	0.020051	0.02428
-340617.0	18084	0.042385	0.020672	0.02457
-340617.0	18085	0.049514	0.018807	0.023676
-340617.0	18086	0.056622	0.020672	0.02457
-340617.0	18087	0.054255	0.020051	0.02428
-340617.0	18088	0.051879	0.019427	0.023981
-340617.0	18089	0.047117	0.017178	0.022838
-340617.0	18090	0.044748	0.016556	0.022504
-340617.0	18091	0.042367	0.015931	0.02216
-340617.0	18063	0.045691	0.017804	0.022038
-340617.0	18064	0.043796	0.017306	0.021773
-340617.0	18094	0.054252	0.016556	0.022504
-340617.0	18095	0.051883	0.017178	0.022838
-340617.0	18096	0.05711	0.016819	0.022646
-340617.0	18097	0.055212	0.017316	0.022911
-340617.0	18098	0.053321	0.017811	0.02317
-340617.0	18099	0.051422	0.018308	0.023425
-340617.0	18100	0.053312	0.018804	0.023674
-340617.0	18101	0.05521	0.019302	0.02392
-340617.0	18102	0.057101	0.019798	0.02416
-340617.0	18077	0.041894	0.016807	0.02264
-340617.0	18076	0.043796	0.017306	0.022906
-340617.0	18092	0.0495	0.017803	0.023166
-340617.0	18093	0.056633	0.015931	0.02216
-340617.0	18051	0.054255	0.020051	0.023172
-340617.0	18052	0.051879	0.019427	0.022867
-340617.0	18043	0.051883	0.017178	0.021704
-340617.0	18039	0.053321	0.017811	0.022042
-340617.0	18041	0.056633	0.015931	0.021013
-340615.0	18114	0.014252	0.11656	0.021363
-340615.0	18113	0.016633	0.11593	0.021013
-340615.0	18115	0.011883	0.11718	0.021704
-340615.0	18116	0.0095	0.1178	0.022038
-340615.0	18119	0.0023669	0.11593	0.021013
-340615.0	18122	0.016622	0.12067	0.023467
-340615.0	18117	0.0071173	0.11718	0.021704
-340615.0	18118	0.0047478	0.11656	0.021363
-340615.0	18124	0.011879	0.11943	0.022867
-340615.0	18123	0.014255	0.12005	0.023172
-340615.0	18125	0.0095141	0.11881	0.022557
-340615.0	18103	0.011422	0.11831	0.022301
-340615.0	18109	0.01711	0.11682	0.021508
-340615.0	18106	0.017101	0.1198	0.023049
-340615.0	18104	0.013312	0.1188	0.022555
-340615.0	18105	0.01521	0.1193	0.022805
-340615.0	18134	0.0075949	0.1183	0.022299
-340615.0	18133	0.0057007	0.1188	0.022553
-340615.0	18127	0.0047588	0.12005	0.023172
-340615.0	18128	0.002385	0.12067	0.023467
-340615.0	18126	0.0071424	0.11943	0.022867
-340615.0	18135	0.0056914	0.1178	0.022038
-340615.0	18137	0.0018938	0.11681	0.021502
-340615.0	18136	0.0037961	0.11731	0.021773
-340615.0	18156	0.0023849	0.12067	0.02457
-340615.0	18157	0.0095141	0.11881	0.023676
-340615.0	18158	0.016622	0.12067	0.02457
-340615.0	18110	0.015212	0.11732	0.021778
-340615.0	18111	0.013321	0.11781	0.022042
-340615.0	18153	0.0057006	0.1188	0.023673
-340615.0	18154	0.0071423	0.11943	0.023981
-340615.0	18155	0.0047588	0.12005	0.02428
-340615.0	18168	0.01711	0.11682	0.022646
-340615.0	18169	0.015212	0.11732	0.022911
-340615.0	18170	0.013321	0.11781	0.02317
-340615.0	18171	0.011422	0.11831	0.023425
-340615.0	18172	0.013312	0.1188	0.023674
-340615.0	18173	0.01521	0.1193	0.02392
-340615.0	18174	0.017101	0.1198	0.02416
-340615.0	18147	0.0056914	0.1178	0.023166
-340615.0	18148	0.0037961	0.11731	0.022906
-340615.0	18149	0.0018938	0.11681	0.02264
-340615.0	18150	0.0075949	0.1183	0.023423
-340615.0	18159	0.014255	0.12005	0.02428
-340615.0	18131	0.001903	0.1198	0.023049
-340615.0	18132	0.0037987	0.1193	0.022804
-340615.0	18166	0.014252	0.11656	0.022504
-340615.0	18167	0.011883	0.11718	0.022838
-340615.0	18162	0.0047479	0.11656	0.022504
-340615.0	18161	0.0071173	0.11718	0.022838
-340615.0	18160	0.011879	0.11943	0.023981
-340615.0	18152	0.0037986	0.1193	0.023919
-340615.0	18151	0.001903	0.1198	0.024159
-340615.0	18165	0.016633	0.11593	0.02216
-340615.0	18163	0.002367	0.11593	0.02216
-340615.0	18164	0.0095	0.1178	0.023166
-340613.0	18175	0.031422	0.11831	0.022301
-340613.0	18178	0.037101	0.1198	0.023049
-340613.0	18181	0.03711	0.11682	0.021508
-340613.0	18182	0.035212	0.11732	0.021778
-340613.0	18183	0.033321	0.11781	0.022042
-340613.0	18185	0.036633	0.11593	0.021013
-340613.0	18186	0.034252	0.11656	0.021363
-340613.0	18187	0.031883	0.11718	0.021704
-340613.0	18188	0.0295	0.1178	0.022038
-340613.0	18189	0.027117	0.11718	0.021704
-340613.0	18190	0.024748	0.11656	0.021363
-340613.0	18191	0.022367	0.11593	0.021013
-340613.0	18194	0.036622	0.12067	0.023467
-340613.0	18195	0.034255	0.12005	0.023172
-340613.0	18196	0.031879	0.11943	0.022867
-340613.0	18197	0.029514	0.11881	0.022557
-340613.0	18198	0.027142	0.11943	0.022867
-340613.0	18199	0.024759	0.12005	0.023172
-340613.0	18200	0.022385	0.12067	0.023467
-340613.0	18203	0.021903	0.1198	0.023049
-340613.0	18204	0.023799	0.1193	0.022804
-340613.0	18176	0.033312	0.1188	0.022555
-340613.0	18177	0.03521	0.1193	0.022805
-340613.0	18208	0.023796	0.11731	0.021773
-340613.0	18209	0.021894	0.11681	0.021502
-340613.0	18219	0.025691	0.1178	0.023166
-340613.0	18220	0.023796	0.11731	0.022906
-340613.0	18221	0.021894	0.11681	0.02264
-340613.0	18222	0.027595	0.1183	0.023423
-340613.0	18223	0.021903	0.1198	0.024159
-340613.0	18224	0.023799	0.1193	0.023919
-340613.0	18225	0.025701	0.1188	0.023673
-340613.0	18226	0.027142	0.11943	0.023981
-340613.0	18227	0.024759	0.12005	0.02428
-340613.0	18228	0.022385	0.12067	0.02457
-340613.0	18229	0.029514	0.11881	0.023676
-340613.0	18230	0.036622	0.12067	0.02457
-340613.0	18231	0.034255	0.12005	0.02428
-340613.0	18232	0.031879	0.11943	0.023981
-340613.0	18233	0.027117	0.11718	0.022838
-340613.0	18234	0.024748	0.11656	0.022504
-340613.0	18205	0.025701	0.1188	0.022553
-340613.0	18206	0.027595	0.1183	0.022299
-340613.0	18207	0.025691	0.1178	0.022038
-340613.0	18240	0.03711	0.11682	0.022646
-340613.0	18241	0.035212	0.11732	0.022911
-340613.0	18242	0.033321	0.11781	0.02317
-340613.0	18243	0.031422	0.11831	0.023425
-340613.0	18244	0.033312	0.1188	0.023674
-340613.0	18245	0.03521	0.1193	0.02392
-340613.0	18246	0.037101	0.1198	0.02416
-340613.0	18239	0.031883	0.11718	0.022838
-340613.0	18237	0.036633	0.11593	0.02216
-340613.0	18238	0.034252	0.11656	0.022504
-340613.0	18235	0.022367	0.11593	0.02216
-340613.0	18236	0.0295	0.1178	0.023166
-340611.0	18260	0.0495	0.1178	0.022038
-340611.0	18261	0.047117	0.11718	0.021704
-340611.0	18262	0.044748	0.11656	0.021363
-340611.0	18247	0.051422	0.11831	0.022301
-340611.0	18248	0.053312	0.1188	0.022555
-340611.0	18249	0.05521	0.1193	0.022805
-340611.0	18250	0.057101	0.1198	0.023049
-340611.0	18259	0.051883	0.11718	0.021704
-340611.0	18269	0.049514	0.11881	0.022557
-340611.0	18268	0.051879	0.11943	0.022867
-340611.0	18267	0.054255	0.12005	0.023172
-340611.0	18266	0.056622	0.12067	0.023467
-340611.0	18263	0.042367	0.11593	0.021013
-340611.0	18271	0.044759	0.12005	0.023172
-340611.0	18270	0.047142	0.11943	0.022867
-340611.0	18276	0.043799	0.1193	0.022804
-340611.0	18277	0.045701	0.1188	0.022553
-340611.0	18278	0.047595	0.1183	0.022299
-340611.0	18279	0.045691	0.1178	0.022038
-340611.0	18280	0.043796	0.11731	0.021773
-340611.0	18281	0.041894	0.11681	0.021502
-340611.0	18253	0.05711	0.11682	0.021508
-340611.0	18254	0.055212	0.11732	0.021778
-340611.0	18255	0.053321	0.11781	0.022042
-340611.0	18257	0.056633	0.11593	0.021013
-340611.0	18258	0.054252	0.11656	0.021363
-340611.0	18294	0.047595	0.1183	0.023423
-340611.0	18295	0.041903	0.1198	0.024159
-340611.0	18296	0.043799	0.1193	0.023919
-340611.0	18297	0.045701	0.1188	0.023673
-340611.0	18298	0.047142	0.11943	0.023981
-340611.0	18299	0.044759	0.12005	0.02428
-340611.0	18272	0.042385	0.12067	0.023467
-340611.0	18275	0.041903	0.1198	0.023049
-340611.0	18303	0.054255	0.12005	0.02428
-340611.0	18304	0.051879	0.11943	0.023981
-340611.0	18305	0.047117	0.11718	0.022838
-340611.0	18306	0.044748	0.11656	0.022504
-340611.0	18307	0.042367	0.11593	0.02216
-340611.0	18308	0.0495	0.1178	0.023166
-340611.0	18309	0.056633	0.11593	0.02216
-340611.0	18310	0.054252	0.11656	0.022504
-340611.0	18311	0.051883	0.11718	0.022838
-340611.0	18312	0.05711	0.11682	0.022646
-340611.0	18313	0.055212	0.11732	0.022911
-340611.0	18314	0.053321	0.11781	0.02317
-340611.0	18315	0.051422	0.11831	0.023425
-340611.0	18291	0.045691	0.1178	0.023166
-340611.0	18292	0.043796	0.11731	0.022906
-340611.0	18293	0.041894	0.11681	0.02264
-340611.0	18301	0.049514	0.11881	0.023676
-340611.0	18300	0.042385	0.12067	0.02457
-340611.0	18302	0.056622	0.12067	0.02457
-340611.0	18316	0.053312	0.1188	0.023674
-340611.0	18318	0.057101	0.1198	0.02416
-340611.0	18317	0.05521	0.1193	0.02392
-340609.0	18325	0.0047478	0.21656	0.021363
-340609.0	18324	0.0071173	0.21718	0.021704
-340609.0	18323	0.0095	0.2178	0.022038
-340609.0	18326	0.0023669	0.21593	0.021013
-340609.0	18331	0.0057007	0.2188	0.022553
-340609.0	18332	0.0075949	0.2183	0.022299
-340609.0	18330	0.0037987	0.2193	0.022804
-340609.0	18329	0.001903	0.2198	0.023049
-340609.0	18334	0.0037961	0.21731	0.021773
-340609.0	18333	0.0056914	0.2178	0.022038
-340609.0	18339	0.014255	0.22005	0.023172
-340609.0	18340	0.011879	0.21943	0.022867
-340609.0	18341	0.0095141	0.21881	0.022557
-340609.0	18322	0.011883	0.21718	0.021704
-340609.0	18320	0.016633	0.21593	0.021013
-340609.0	18321	0.014252	0.21656	0.021363
-340609.0	18344	0.002385	0.22067	0.023467
-340609.0	18343	0.0047588	0.22005	0.023172
-340609.0	18342	0.0071424	0.21943	0.022867
-340609.0	18346	0.011422	0.21831	0.022301
-340609.0	18349	0.017101	0.2198	0.023049
-340609.0	18348	0.01521	0.2193	0.022805
-340609.0	18347	0.013312	0.2188	0.022555
-340609.0	18363	0.01711	0.21682	0.022646
-340609.0	18335	0.0018938	0.21681	0.021502
-340609.0	18338	0.016622	0.22067	0.023467
-340609.0	18367	0.013312	0.2188	0.023674
-340609.0	18368	0.01521	0.2193	0.02392
-340609.0	18369	0.017101	0.2198	0.02416
-340609.0	18370	0.0071423	0.21943	0.023981
-340609.0	18371	0.0047588	0.22005	0.02428
-340609.0	18372	0.0023849	0.22067	0.02457
-340609.0	18373	0.0095141	0.21881	0.023676
-340609.0	18374	0.016622	0.22067	0.02457
-340609.0	18375	0.014255	0.22005	0.02428
-340609.0	18376	0.011879	0.21943	0.023981
-340609.0	18377	0.0056914	0.2178	0.023166
-340609.0	18378	0.0037961	0.21731	0.022906
-340609.0	18379	0.0018938	0.21681	0.02264
-340609.0	18352	0.01711	0.21682	0.021508
-340609.0	18353	0.015212	0.21732	0.021778
-340609.0	18354	0.013321	0.21781	0.022042
-340609.0	18383	0.0057006	0.2188	0.023673
-340609.0	18384	0.0071173	0.21718	0.022838
-340609.0	18385	0.0047479	0.21656	0.022504
-340609.0	18386	0.002367	0.21593	0.02216
-340609.0	18387	0.0095	0.2178	0.023166
-340609.0	18388	0.016633	0.21593	0.02216
-340609.0	18389	0.014252	0.21656	0.022504
-340609.0	18390	0.011883	0.21718	0.022838
-340609.0	18364	0.015212	0.21732	0.022911
-340609.0	18365	0.013321	0.21781	0.02317
-340609.0	18366	0.011422	0.21831	0.023425
-340609.0	18382	0.0037986	0.2193	0.023919
-340609.0	18381	0.001903	0.2198	0.024159
-340609.0	18380	0.0075949	0.2183	0.023423
-340607.0	18397	0.03711	0.21682	0.021508
-340607.0	18394	0.037101	0.2198	0.023049
-340607.0	18402	0.034252	0.21656	0.021363
-340607.0	18403	0.031883	0.21718	0.021704
-340607.0	18404	0.0295	0.2178	0.022038
-340607.0	18393	0.03521	0.2193	0.022805
-340607.0	18392	0.033312	0.2188	0.022555
-340607.0	18391	0.031422	0.21831	0.022301
-340607.0	18407	0.022367	0.21593	0.021013
-340607.0	18406	0.024748	0.21656	0.021363
-340607.0	18405	0.027117	0.21718	0.021704
-340607.0	18410	0.036622	0.22067	0.023467
-340607.0	18413	0.029514	0.21881	0.022557
-340607.0	18414	0.027142	0.21943	0.022867
-340607.0	18412	0.031879	0.21943	0.022867
-340607.0	18411	0.034255	0.22005	0.023172
-340607.0	18416	0.022385	0.22067	0.023467
-340607.0	18415	0.024759	0.22005	0.023172
-340607.0	18421	0.025701	0.2188	0.022553
-340607.0	18422	0.027595	0.2183	0.022299
-340607.0	18423	0.025691	0.2178	0.022038
-340607.0	18424	0.023796	0.21731	0.021773
-340607.0	18425	0.021894	0.21681	0.021502
-340607.0	18435	0.025691	0.2178	0.023166
-340607.0	18436	0.023796	0.21731	0.022906
-340607.0	18398	0.035212	0.21732	0.021778
-340607.0	18399	0.033321	0.21781	0.022042
