Node Number	X Location (m)	Y Location (m)	Z Location (m)	
6090	6.e-002	2.05e-002	2.4151e-003	
6091	6.e-002	2.05e-002	4.8302e-003	
6092	6.e-002	2.05e-002	7.2453e-003	
6093	6.e-002	2.05e-002	9.6603e-003	
6094	6.e-002	2.05e-002	1.2075e-002	
6095	6.e-002	2.05e-002	0.	
6096	6.e-002	1.95e-002	0.	
6097	6.e-002	1.95e-002	1.168e-002	
6098	6.e-002	1.95e-002	9.3441e-003	
6099	6.e-002	1.95e-002	7.0081e-003	
6100	6.e-002	1.95e-002	4.6721e-003	
6101	6.e-002	1.95e-002	2.336e-003	
6102	6.e-002	1.95e-002	1.4016e-002	
6103	6.e-002	1.1945e-002	9.7621e-003	
6104	6.e-002	1.05e-002	8.8008e-003	
6105	6.e-002	1.3413e-002	1.0687e-002	
6106	6.e-002	1.4903e-002	1.1576e-002	
6107	6.e-002	1.6415e-002	1.2427e-002	
6108	6.e-002	1.7948e-002	1.3241e-002	
6109	6.e-002	1.05e-002	2.2002e-003	
6110	6.e-002	1.05e-002	4.4004e-003	
6111	6.e-002	1.05e-002	6.6006e-003	
6112	6.e-002	1.05e-002	0.	
6113	6.e-002	9.5e-003	0.	
6114	6.e-002	9.5e-003	6.0783e-003	
6115	6.e-002	9.5e-003	4.0522e-003	
6116	6.e-002	9.5e-003	2.0261e-003	
6117	6.e-002	9.5e-003	8.1044e-003	
6118	6.e-002	1.4804e-003	1.4666e-003	
6119	6.e-002	0.	0.	
6120	6.e-002	3.0038e-003	2.8885e-003	
6121	6.e-002	4.5689e-003	4.2645e-003	
6122	6.e-002	6.1743e-003	5.5932e-003	
6123	6.e-002	7.8184e-003	6.8736e-003	
6124	6.e-002	0.	7.5e-003	
6125	6.e-002	0.	5.e-003	
6126	6.e-002	0.	2.5e-003	
6127	6.e-002	-2.0817e-017	1.e-002	
6128	6.e-002	9.8313e-002	1.1664e-002	
6129	6.e-002	9.6571e-002	1.3271e-002	
6130	6.e-002	9.4775e-002	1.4817e-002	
6131	6.e-002	9.2928e-002	1.6302e-002	
6132	6.e-002	9.1032e-002	1.7723e-002	
6133	6.e-002	8.9089e-002	1.908e-002	
6134	6.e-002	8.7101e-002	2.037e-002	
6135	6.e-002	8.507e-002	2.1591e-002	
6136	6.e-002	8.3e-002	2.2744e-002	
6137	6.e-002	8.0891e-002	2.3825e-002	
6138	6.e-002	7.8747e-002	2.4835e-002	
6139	6.e-002	7.657e-002	2.5771e-002	
6140	6.e-002	7.4363e-002	2.6634e-002	
6141	6.e-002	7.2128e-002	2.7421e-002	
6142	6.e-002	6.9867e-002	2.8132e-002	
6143	6.e-002	6.7584e-002	2.8766e-002	
6144	6.e-002	6.528e-002	2.9322e-002	
6145	6.e-002	6.2959e-002	2.98e-002	
6146	6.e-002	6.0623e-002	3.0199e-002	
6147	6.e-002	5.8275e-002	3.0519e-002	
6148	6.e-002	5.5918e-002	3.076e-002	
6149	6.e-002	5.3553e-002	3.092e-002	
6150	6.e-002	5.1185e-002	3.1e-002	
6151	6.e-002	4.8815e-002	3.1e-002	
6152	6.e-002	4.6447e-002	3.092e-002	
6153	6.e-002	4.4082e-002	3.076e-002	
6154	6.e-002	4.1725e-002	3.0519e-002	
6155	6.e-002	3.9377e-002	3.0199e-002	
6156	6.e-002	3.7041e-002	2.98e-002	
6157	6.e-002	3.472e-002	2.9322e-002	
6158	6.e-002	3.2416e-002	2.8766e-002	
6159	6.e-002	3.0133e-002	2.8132e-002	
6160	6.e-002	2.7872e-002	2.7421e-002	
6161	6.e-002	2.5637e-002	2.6634e-002	
6162	6.e-002	2.343e-002	2.5771e-002	
6163	6.e-002	2.1253e-002	2.4835e-002	
6164	6.e-002	1.9109e-002	2.3825e-002	
6165	6.e-002	1.7e-002	2.2744e-002	
6166	6.e-002	1.493e-002	2.1591e-002	
6167	6.e-002	1.2899e-002	2.037e-002	
6168	6.e-002	1.0911e-002	1.908e-002	
6169	6.e-002	8.968e-003	1.7723e-002	
6170	6.e-002	7.0718e-003	1.6302e-002	
6171	6.e-002	5.2248e-003	1.4817e-002	
6172	6.e-002	3.4292e-003	1.3271e-002	
6173	6.e-002	1.6869e-003	1.1664e-002	
6174	6.e-002	9.1906e-002	1.5827e-002	
6175	6.e-002	9.05e-002	1.6874e-002	
6176	6.e-002	9.3285e-002	1.4744e-002	
6177	6.e-002	9.4637e-002	1.3627e-002	
6178	6.e-002	9.5959e-002	1.2476e-002	
6179	6.e-002	9.7252e-002	1.1292e-002	
6180	6.e-002	9.8514e-002	1.0075e-002	
6181	6.e-002	9.6511e-002	1.0013e-002	
6182	6.e-002	9.4507e-002	9.9508e-003	
6183	6.e-002	9.2504e-002	9.8886e-003	
6184	6.e-002	9.05e-002	9.8264e-003	
6185	6.e-002	8.05e-002	1.7459e-002	
6186	6.e-002	8.05e-002	1.9273e-002	
6187	6.e-002	8.05e-002	2.1088e-002	
6188	6.e-002	8.05e-002	2.2903e-002	
6189	6.e-002	8.05e-002	1.5644e-002	
6190	6.e-002	8.6847e-002	1.7379e-002	
6191	6.e-002	8.4731e-002	1.68e-002	
6192	6.e-002	8.2616e-002	1.6222e-002	
6193	6.e-002	8.8963e-002	1.7957e-002	
6194	6.e-002	8.268e-002	2.178e-002	
6195	6.e-002	8.4819e-002	2.0581e-002	
6196	6.e-002	8.6914e-002	1.9305e-002	
6197	6.e-002	7.05e-002	2.1381e-002	
6198	6.e-002	7.05e-002	2.3219e-002	
6199	6.e-002	7.05e-002	2.5057e-002	
6200	6.e-002	7.05e-002	2.6895e-002	
6201	6.e-002	7.05e-002	1.9543e-002	
6202	6.e-002	7.6813e-002	2.2629e-002	
6203	6.e-002	7.4709e-002	2.16e-002	
6204	6.e-002	7.2604e-002	2.0572e-002	
6205	6.e-002	7.8918e-002	2.3658e-002	
6206	6.e-002	7.2643e-002	2.6189e-002	
6207	6.e-002	7.4762e-002	2.5414e-002	
6208	6.e-002	7.6854e-002	2.457e-002	
6209	6.e-002	6.05e-002	2.3674e-002	
6210	6.e-002	6.05e-002	2.5518e-002	
6211	6.e-002	6.05e-002	2.7362e-002	
6212	6.e-002	6.05e-002	2.9207e-002	
6213	6.e-002	6.05e-002	2.1829e-002	
6214	6.e-002	6.7475e-002	2.6455e-002	
6215	6.e-002	6.608e-002	2.553e-002	
6216	6.e-002	6.4685e-002	2.4605e-002	
6217	6.e-002	6.329e-002	2.368e-002	
6218	6.e-002	6.1895e-002	2.2754e-002	
6219	6.e-002	6.887e-002	2.738e-002	
6220	6.e-002	6.2613e-002	2.8848e-002	
6221	6.e-002	6.4713e-002	2.8423e-002	
6222	6.e-002	6.68e-002	2.7934e-002	
6223	6.e-002	5.8122e-002	2.3387e-002	
6224	6.e-002	5.6745e-002	2.471e-002	
6225	6.e-002	5.5367e-002	2.6032e-002	
6226	6.e-002	5.3989e-002	2.7354e-002	
6227	6.e-002	5.2611e-002	2.8677e-002	
6228	6.e-002	5.1234e-002	2.9999e-002	
6229	6.e-002	5.95e-002	2.2065e-002	
6230	6.e-002	5.95e-002	2.7531e-002	
6231	6.e-002	5.95e-002	2.5709e-002	
6232	6.e-002	5.95e-002	2.3887e-002	
6233	6.e-002	5.95e-002	2.9353e-002	
6234	6.e-002	5.3307e-002	2.9931e-002	
6235	6.e-002	5.5376e-002	2.98e-002	
6236	6.e-002	5.7442e-002	2.9608e-002	
6237	6.e-002	5.05e-002	2.3836e-002	
6238	6.e-002	5.05e-002	2.5663e-002	
6239	6.e-002	5.05e-002	2.749e-002	
6240	6.e-002	5.05e-002	2.9317e-002	
6241	6.e-002	5.05e-002	2.2008e-002	
6242	6.e-002	5.6631e-002	2.17e-002	
6243	6.e-002	5.8666e-002	2.1479e-002	
6244	6.e-002	5.4591e-002	2.1862e-002	
6245	6.e-002	5.2546e-002	2.1965e-002	
6246	6.e-002	5.1861e-002	2.8011e-002	
6247	6.e-002	5.3222e-002	2.6705e-002	
6248	6.e-002	5.4583e-002	2.5398e-002	
6249	6.e-002	5.5944e-002	2.4092e-002	
6250	6.e-002	5.7305e-002	2.2786e-002	
6251	6.e-002	9.05e-002	1.1588e-002	
6252	6.e-002	9.05e-002	1.335e-002	
6253	6.e-002	9.05e-002	1.5112e-002	
6254	6.e-002	4.8113e-002	2.3786e-002	
6255	6.e-002	4.6726e-002	2.4917e-002	
6256	6.e-002	4.534e-002	2.6049e-002	
6257	6.e-002	4.3953e-002	2.7181e-002	
6258	6.e-002	4.2566e-002	2.8312e-002	
6259	-1.e-003	0.13005	2.7157e-002	
6260	-1.e-003	0.15229	2.1485e-002	
6261	-1.e-003	0.15082	2.1508e-002	
6262	0.	0.15082	2.1508e-002	
6263	0.	0.15229	2.1485e-002	
6264	0.	0.13005	2.7157e-002	
6265	0.	0.14257	2.8312e-002	
6266	0.	0.14395	2.7181e-002	
6267	0.	0.14534	2.6049e-002	
6268	0.	0.14673	2.4917e-002	
6269	0.	0.14811	2.3786e-002	
6270	0.	0.1905	1.5112e-002	
6271	0.	0.1905	1.335e-002	
6272	0.	0.1905	1.1588e-002	
6273	0.	0.1573	2.2786e-002	
6274	0.	0.15594	2.4092e-002	
6275	0.	0.15458	2.5398e-002	
6276	0.	0.15322	2.6705e-002	
6277	0.	0.15186	2.8011e-002	
6278	0.	0.15867	2.1479e-002	
6279	0.	0.15663	2.17e-002	
6280	0.	0.15459	2.1862e-002	
6281	0.	0.15255	2.1965e-002	
6282	0.	0.1505	2.9317e-002	
6283	0.	0.1505	2.749e-002	
6284	0.	0.1505	2.5663e-002	
6285	0.	0.1505	2.3836e-002	
6286	0.	0.1505	2.2008e-002	
6287	0.	0.15331	2.9931e-002	
6288	0.	0.15538	2.98e-002	
6289	0.	0.15744	2.9608e-002	
6290	0.	0.1595	2.3887e-002	
6291	0.	0.1595	2.5709e-002	
6292	0.	0.1595	2.7531e-002	
6293	0.	0.1595	2.9353e-002	
6294	0.	0.15123	2.9999e-002	
6295	0.	0.15261	2.8677e-002	
6296	0.	0.15399	2.7354e-002	
6297	0.	0.15537	2.6032e-002	
6298	0.	0.15674	2.471e-002	
6299	0.	0.15812	2.3387e-002	
6300	0.	0.1595	2.2065e-002	
6301	0.	0.16261	2.8848e-002	
6302	0.	0.16471	2.8423e-002	
6303	0.	0.1668	2.7934e-002	
6304	0.	0.1619	2.2754e-002	
6305	0.	0.16329	2.368e-002	
6306	0.	0.16469	2.4605e-002	
6307	0.	0.16608	2.553e-002	
6308	0.	0.16748	2.6455e-002	
6309	0.	0.16887	2.738e-002	
6310	0.	0.1605	2.9207e-002	
6311	0.	0.1605	2.7362e-002	
6312	0.	0.1605	2.5518e-002	
6313	0.	0.1605	2.3674e-002	
6314	0.	0.1605	2.1829e-002	
6315	0.	0.17264	2.6189e-002	
6316	0.	0.17476	2.5414e-002	
6317	0.	0.17685	2.457e-002	
6318	0.	0.1726	2.0572e-002	
6319	0.	0.17471	2.16e-002	
6320	0.	0.17681	2.2629e-002	
6321	0.	0.17892	2.3658e-002	
6322	0.	0.1705	2.6895e-002	
6323	0.	0.1705	2.5057e-002	
6324	0.	0.1705	2.3219e-002	
6325	0.	0.1705	2.1381e-002	
6326	0.	0.1705	1.9543e-002	
6327	0.	0.18268	2.178e-002	
6328	0.	0.18482	2.0581e-002	
6329	0.	0.18691	1.9305e-002	
6330	0.	0.18262	1.6222e-002	
6331	0.	0.18473	1.68e-002	
6332	0.	0.18685	1.7379e-002	
6333	0.	0.18896	1.7957e-002	
6334	0.	0.1805	2.2903e-002	
6335	0.	0.1805	2.1088e-002	
6336	0.	0.1805	1.9273e-002	
6337	0.	0.1805	1.7459e-002	
6338	0.	0.1805	1.5644e-002	
6339	0.	0.1905	9.8264e-003	
6340	0.	0.1925	9.8886e-003	
6341	0.	0.19451	9.9508e-003	
6342	0.	0.19651	1.0013e-002	
6343	0.	0.1905	1.6874e-002	
6344	0.	0.19191	1.5827e-002	
6345	0.	0.19329	1.4744e-002	
6346	0.	0.19464	1.3627e-002	
6347	0.	0.19596	1.2476e-002	
6348	0.	0.19851	1.0075e-002	
6349	0.	0.19725	1.1292e-002	
6350	0.	0.19831	1.1664e-002	
6351	0.	0.19657	1.3271e-002	
6352	0.	0.19478	1.4817e-002	
6353	0.	0.19293	1.6302e-002	
6354	0.	0.19103	1.7723e-002	
6355	0.	0.18909	1.908e-002	
6356	0.	0.1871	2.037e-002	
6357	0.	0.18507	2.1591e-002	
6358	0.	0.183	2.2744e-002	
6359	0.	0.18089	2.3825e-002	
6360	0.	0.17875	2.4835e-002	
6361	0.	0.17657	2.5771e-002	
6362	0.	0.17436	2.6634e-002	
6363	0.	0.17213	2.7421e-002	
6364	0.	0.16987	2.8132e-002	
6365	0.	0.16758	2.8766e-002	
6366	0.	0.16528	2.9322e-002	
6367	0.	0.16296	2.98e-002	
6368	0.	0.16062	3.0199e-002	
6369	0.	0.15828	3.0519e-002	
6370	0.	0.15592	3.076e-002	
6371	0.	0.15355	3.092e-002	
6372	0.	0.15118	3.1e-002	
6373	0.	0.14882	3.1e-002	
6374	0.	0.14645	3.092e-002	
6375	0.	0.14408	3.076e-002	
6376	0.	0.14172	3.0519e-002	
6377	0.	0.13938	3.0199e-002	
6378	0.	0.13704	2.98e-002	
6379	0.	0.13472	2.9322e-002	
6380	0.	0.13242	2.8766e-002	
6381	0.	0.13013	2.8132e-002	
6382	0.	0.12787	2.7421e-002	
6383	0.	0.12564	2.6634e-002	
6384	0.	0.12343	2.5771e-002	
6385	0.	0.12125	2.4835e-002	
6386	0.	0.11911	2.3825e-002	
6387	0.	0.117	2.2744e-002	
6388	0.	0.11493	2.1591e-002	
6389	0.	0.1129	2.037e-002	
6390	0.	0.11091	1.908e-002	
6391	0.	0.10897	1.7723e-002	
6392	0.	0.10707	1.6302e-002	
6393	0.	0.10522	1.4817e-002	
6394	0.	0.10343	1.3271e-002	
6395	0.	0.10169	1.1664e-002	
6396	0.	1.e-001	2.5e-003	
6397	0.	1.e-001	5.e-003	
6398	0.	1.e-001	7.5e-003	
6399	0.	1.e-001	1.e-002	
6400	0.	1.e-001	0.	
6401	0.	0.10148	1.4666e-003	
6402	0.	0.103	2.8885e-003	
6403	0.	0.10457	4.2645e-003	
6404	0.	0.10617	5.5932e-003	
6405	0.	0.10782	6.8736e-003	
6406	0.	0.1095	2.0261e-003	
6407	0.	0.1095	4.0522e-003	
6408	0.	0.1095	6.0783e-003	
6409	0.	0.1095	8.1044e-003	
6410	0.	0.1095	0.	
6411	0.	0.1105	6.6006e-003	
6412	0.	0.1105	4.4004e-003	
6413	0.	0.1105	2.2002e-003	
6414	0.	0.1105	0.	
6415	0.	0.1105	8.8008e-003	
6416	0.	0.11194	9.7621e-003	
6417	0.	0.11341	1.0687e-002	
6418	0.	0.1149	1.1576e-002	
6419	0.	0.11642	1.2427e-002	
6420	0.	0.11795	1.3241e-002	
6421	0.	0.1195	2.336e-003	
6422	0.	0.1195	4.6721e-003	
6423	0.	0.1195	7.0081e-003	
6424	0.	0.1195	9.3441e-003	
6425	0.	0.1195	1.168e-002	
6426	0.	0.1195	1.4016e-002	
6427	0.	0.1195	0.	
6428	0.	0.1205	1.2075e-002	
6429	0.	0.1205	9.6603e-003	
6430	0.	0.1205	7.2453e-003	
6431	0.	0.1205	4.8302e-003	
6432	0.	0.1205	2.4151e-003	
6433	0.	0.1205	0.	
6434	0.	0.1205	1.4491e-002	
6435	0.	0.1227	1.5469e-002	
6436	0.	0.12494	1.6371e-002	
6437	0.	0.12721	1.7195e-002	
6438	0.	0.1295	2.2426e-003	
6439	0.	0.1295	4.4853e-003	
6440	0.	0.1295	6.7279e-003	
6441	0.	0.1295	8.9706e-003	
6442	0.	0.1295	1.1213e-002	
6443	0.	0.1295	1.3456e-002	
6444	0.	0.1295	1.5698e-002	
6445	0.	0.1295	1.7941e-002	
6446	0.	0.1295	0.	
6447	0.	0.1305	1.5959e-002	
6448	0.	0.1305	1.3679e-002	
6449	0.	0.1305	1.14e-002	
6450	0.	0.1305	9.1196e-003	
6451	0.	0.1305	6.8397e-003	
6452	0.	0.1305	4.5598e-003	
6453	0.	0.1305	2.2799e-003	
6454	0.	0.1305	-2.7768e-031	
6455	0.	0.1305	1.8239e-002	
6456	0.	0.13272	1.8845e-002	
6457	0.	0.13497	1.9377e-002	
6458	0.	0.13723	1.9835e-002	
6459	0.	0.1395	2.0218e-003	
6460	0.	0.1395	4.0436e-003	
6461	0.	0.1395	6.0655e-003	
6462	0.	0.1395	8.0873e-003	
6463	0.	0.1395	1.0109e-002	
6464	0.	0.1395	1.2131e-002	
6465	0.	0.1395	1.4153e-002	
6466	0.	0.1395	1.6175e-002	
6467	0.	0.1395	1.8196e-002	
6468	0.	0.1395	2.0218e-002	
6469	0.	0.1395	3.4694e-018	
6470	0.	0.1405	1.8326e-002	
6471	0.	0.1405	1.629e-002	
6472	0.	0.1405	1.4254e-002	
6473	0.	0.1405	1.2218e-002	
6474	0.	0.1405	1.0181e-002	
6475	0.	0.1405	8.145e-003	
6476	0.	0.1405	6.1088e-003	
6477	0.	0.1405	4.0725e-003	
6478	0.	0.1405	2.0363e-003	
6479	0.	0.1405	2.7515e-030	
6480	0.	0.1405	2.0363e-002	
6481	0.	0.14274	2.0633e-002	
6482	0.	0.14499	2.0831e-002	
6483	0.	0.14724	2.0956e-002	
6484	0.	0.1495	2.1008e-003	
6485	0.	0.1495	4.2017e-003	
6486	0.	0.1495	6.3025e-003	
6487	0.	0.1495	8.4034e-003	
6488	0.	0.1495	1.0504e-002	
6489	0.	0.1495	1.2605e-002	
6490	0.	0.1495	1.4706e-002	
6491	0.	0.1495	1.6807e-002	
6492	0.	0.1495	1.8908e-002	
6493	0.	0.1495	2.1008e-002	
6494	0.	0.1495	0.	
6495	0.	0.1505	1.8908e-002	
6496	0.	0.1505	1.6807e-002	
6497	0.	0.1505	1.4706e-002	
6498	0.	0.1505	1.2605e-002	
6499	0.	0.1505	1.0504e-002	
6500	0.	0.1505	8.4034e-003	
6501	0.	0.1505	6.3025e-003	
6502	0.	0.1505	4.2017e-003	
6503	0.	0.1505	2.1008e-003	
6504	0.	0.1505	5.3011e-031	
6505	0.	0.1505	2.1008e-002	
6506	0.	0.15276	2.0956e-002	
6507	0.	0.15501	2.0831e-002	
6508	0.	0.15726	2.0633e-002	
6509	0.	0.1595	2.0363e-003	
6510	0.	0.1595	4.0725e-003	
6511	0.	0.1595	6.1088e-003	
6512	0.	0.1595	8.145e-003	
6513	0.	0.1595	1.0181e-002	
6514	0.	0.1595	1.2218e-002	
6515	0.	0.1595	1.4254e-002	
6516	0.	0.1595	1.629e-002	
6517	0.	0.1595	1.8326e-002	
6518	0.	0.1595	2.0363e-002	
6519	0.	0.1595	0.	
6520	0.	0.1605	1.8196e-002	
6521	0.	0.1605	1.6175e-002	
6522	0.	0.1605	1.4153e-002	
6523	0.	0.1605	1.2131e-002	
6524	0.	0.1605	1.0109e-002	
6525	0.	0.1605	8.0873e-003	
6526	0.	0.1605	6.0655e-003	
6527	0.	0.1605	4.0436e-003	
6528	0.	0.1605	2.0218e-003	
6529	0.	0.1605	2.1205e-030	
6530	0.	0.1605	2.0218e-002	
6531	0.	0.16277	1.9835e-002	
6532	0.	0.16503	1.9377e-002	
6533	0.	0.16728	1.8845e-002	
6534	0.	0.1695	2.2799e-003	
6535	0.	0.1695	4.5598e-003	
6536	0.	0.1695	6.8397e-003	
6537	0.	0.1695	9.1196e-003	
6538	0.	0.1695	1.14e-002	
6539	0.	0.1695	1.3679e-002	
6540	0.	0.1695	1.5959e-002	
6541	0.	0.1695	1.8239e-002	
6542	0.	0.1695	0.	
6543	0.	0.1705	1.5698e-002	
6544	0.	0.1705	1.3456e-002	
6545	0.	0.1705	1.1213e-002	
6546	0.	0.1705	8.9706e-003	
6547	0.	0.1705	6.7279e-003	
6548	0.	0.1705	4.4853e-003	
6549	0.	0.1705	2.2426e-003	
6550	0.	0.1705	-6.0585e-031	
6551	0.	0.1705	1.7941e-002	
6552	0.	0.17279	1.7195e-002	
6553	0.	0.17506	1.6371e-002	
6554	0.	0.1773	1.5469e-002	
6555	0.	0.1795	2.4151e-003	
6556	0.	0.1795	4.8302e-003	
6557	0.	0.1795	7.2453e-003	
6558	0.	0.1795	9.6603e-003	
6559	0.	0.1795	1.2075e-002	
6560	0.	0.1795	1.4491e-002	
6561	0.	0.1795	0.	
6562	0.	0.1805	1.168e-002	
6563	0.	0.1805	9.3441e-003	
6564	0.	0.1805	7.0081e-003	
6565	0.	0.1805	4.6721e-003	
6566	0.	0.1805	2.336e-003	
6567	0.	0.1805	2.0195e-031	
6568	0.	0.1805	1.4016e-002	
6569	0.	0.18205	1.3241e-002	
6570	0.	0.18358	1.2427e-002	
6571	0.	0.1851	1.1576e-002	
6572	0.	0.18659	1.0687e-002	
6573	0.	0.18806	9.7621e-003	
6574	0.	0.1895	2.2002e-003	
6575	0.	0.1895	4.4004e-003	
6576	0.	0.1895	6.6006e-003	
6577	0.	0.1895	8.8008e-003	
6578	0.	0.1895	0.	
6579	0.	0.1905	6.0783e-003	
6580	0.	0.1905	4.0522e-003	
6581	0.	0.1905	2.0261e-003	
6582	0.	0.1905	-1.0602e-030	
6583	0.	0.1905	8.1044e-003	
6584	0.	0.19218	6.8736e-003	
6585	0.	0.19383	5.5932e-003	
6586	0.	0.19543	4.2645e-003	
6587	0.	0.197	2.8885e-003	
6588	0.	0.19852	1.4666e-003	
6589	0.	0.2	1.e-002	
6590	0.	0.2	7.5e-003	
6591	0.	0.2	5.e-003	
6592	0.	0.2	2.5e-003	
6593	0.	0.2	1.3878e-017	
6594	0.	0.199	7.4151e-003	
6595	0.	0.199	5.7405e-003	
6596	0.	0.199	4.0658e-003	
6597	0.	0.19255	7.8497e-003	
6598	0.	0.19389	6.8201e-003	
6599	0.	0.19521	5.7589e-003	
6600	0.	0.1965	4.6665e-003	
6601	0.	0.199	2.3911e-003	
6602	0.	0.19776	3.5437e-003	
6603	0.	0.19118	8.8471e-003	
6604	0.	0.19314	8.9077e-003	
6605	0.	0.19509	8.9684e-003	
6606	0.	0.19705	9.0291e-003	
6607	0.	0.199	9.0898e-003	
6608	0.	0.1895	1.5302e-002	
6609	0.	0.1895	1.3538e-002	
6610	0.	0.1895	1.1773e-002	
6611	0.	0.18332	1.3704e-002	
6612	0.	0.18542	1.2542e-002	
6613	0.	0.1895	1.0008e-002	
6614	0.	0.18748	1.1309e-002	
6615	0.	0.18119	1.4794e-002	
6616	0.	0.18326	1.5363e-002	
6617	0.	0.18534	1.5931e-002	
6618	0.	0.18742	1.6499e-002	
6619	0.	0.1895	1.7067e-002	
6620	0.	0.1795	2.102e-002	
6621	0.	0.1795	1.9211e-002	
6622	0.	0.1795	1.7401e-002	
6623	0.	0.17331	1.8074e-002	
6624	0.	0.1754	1.7312e-002	
6625	0.	0.1795	1.5592e-002	
6626	0.	0.17746	1.6484e-002	
6627	0.	0.1712	1.8772e-002	
6628	0.	0.17327	1.9786e-002	
6629	0.	0.17535	2.0801e-002	
6630	0.	0.17742	2.1815e-002	
6631	0.	0.1795	2.283e-002	
6632	0.	0.1695	2.4768e-002	
6633	0.	0.1695	2.2939e-002	
6634	0.	0.1695	2.1109e-002	
6635	0.	0.16332	2.075e-002	
6636	0.	0.16539	2.0321e-002	
6637	0.	0.1695	1.928e-002	
6638	0.	0.16745	1.9831e-002	
6639	0.	0.16123	2.1116e-002	
6640	0.	0.1633	2.2486e-002	
6641	0.	0.16537	2.3857e-002	
6642	0.	0.16743	2.5227e-002	
6643	0.	0.1695	2.6598e-002	
6644	0.	0.12254	1.6484e-002	
6645	0.	0.1246	1.7312e-002	
6646	0.	0.12669	1.8074e-002	
6647	0.	0.1205	1.5592e-002	
6648	0.	0.1205	1.7401e-002	
6649	0.	0.1205	1.9211e-002	
6650	0.	0.1205	2.102e-002	
6651	0.	0.1205	2.283e-002	
6652	0.	0.12258	2.1815e-002	
6653	0.	0.12465	2.0801e-002	
6654	0.	0.12673	1.9786e-002	
6655	0.	0.1288	1.8772e-002	
6656	0.	0.10224	3.5437e-003	
6657	0.	0.1035	4.6665e-003	
6658	0.	0.10479	5.7589e-003	
6659	0.	0.10611	6.8201e-003	
6660	0.	0.10745	7.8497e-003	
6661	0.	0.101	2.3911e-003	
6662	0.	0.101	4.0658e-003	
6663	0.	0.101	5.7405e-003	
6664	0.	0.101	7.4151e-003	
6665	0.	0.101	9.0898e-003	
6666	0.	0.10295	9.0291e-003	
6667	0.	0.10491	8.9684e-003	
6668	0.	0.10686	8.9077e-003	
6669	0.	0.10882	8.8471e-003	
6670	0.	0.10275	1.1292e-002	
6671	0.	0.10404	1.2476e-002	
6672	0.	0.10536	1.3627e-002	
6673	0.	0.10671	1.4744e-002	
6674	0.	0.10809	1.5827e-002	
6675	0.	0.1095	1.1588e-002	
6676	0.	0.1095	1.335e-002	
6677	0.	0.1095	1.5112e-002	
6678	0.	0.1095	1.6874e-002	
6679	0.	0.10149	1.0075e-002	
6680	0.	0.10349	1.0013e-002	
6681	0.	0.10549	9.9508e-003	
6682	0.	0.1075	9.8886e-003	
6683	0.	0.1095	9.8264e-003	
6684	0.	0.11674	1.5363e-002	
6685	0.	0.11466	1.5931e-002	
6686	0.	0.11258	1.6499e-002	
6687	0.	0.11881	1.4794e-002	
6688	0.	0.11668	1.3704e-002	
6689	0.	0.11458	1.2542e-002	
6690	0.	0.11252	1.1309e-002	
6691	0.	0.1105	1.7067e-002	
6692	0.	0.1105	1.5302e-002	
6693	0.	0.1105	1.3538e-002	
6694	0.	0.1105	1.1773e-002	
6695	0.	0.1105	1.0008e-002	
6696	0.	0.11309	1.9305e-002	
6697	0.	0.11518	2.0581e-002	
6698	0.	0.11732	2.178e-002	
6699	0.	0.1195	1.7459e-002	
6700	0.	0.1195	1.9273e-002	
6701	0.	0.1195	2.1088e-002	
6702	0.	0.1195	2.2903e-002	
6703	0.	0.11104	1.7957e-002	
6704	0.	0.11315	1.7379e-002	
6705	0.	0.11527	1.68e-002	
6706	0.	0.11738	1.6222e-002	
6707	0.	0.1195	1.5644e-002	
6708	0.	0.12315	2.457e-002	
6709	0.	0.12524	2.5414e-002	
6710	0.	0.12736	2.6189e-002	
6711	0.	0.1295	2.1381e-002	
6712	0.	0.1295	2.3219e-002	
6713	0.	0.1295	2.5057e-002	
6714	0.	0.1295	2.6895e-002	
6715	0.	0.12108	2.3658e-002	
6716	0.	0.12319	2.2629e-002	
6717	0.	0.12529	2.16e-002	
6718	0.	0.1274	2.0572e-002	
6719	0.	0.1295	1.9543e-002	
6720	0.	0.1367	2.2486e-002	
6721	0.	0.13463	2.3857e-002	
6722	0.	0.13257	2.5227e-002	
6723	0.	0.13877	2.1116e-002	
6724	0.	0.13668	2.075e-002	
6725	0.	0.13461	2.0321e-002	
6726	0.	0.13255	1.9831e-002	
6727	0.	0.1305	2.6598e-002	
6728	0.	0.1305	2.4768e-002	
6729	0.	0.1305	2.2939e-002	
6730	0.	0.1305	2.1109e-002	
6731	0.	0.1305	1.928e-002	
6732	0.	0.1332	2.7934e-002	
6733	0.	0.13529	2.8423e-002	
6734	0.	0.13739	2.8848e-002	
6735	0.	0.1395	2.3674e-002	
6736	0.	0.1395	2.5518e-002	
6737	0.	0.1395	2.7362e-002	
6738	0.	0.1395	2.9207e-002	
6739	0.	0.13113	2.738e-002	
6740	0.	0.13252	2.6455e-002	
6741	0.	0.13392	2.553e-002	
6742	0.	0.13531	2.4605e-002	
6743	0.	0.13671	2.368e-002	
6744	0.	0.1381	2.2754e-002	
6745	0.	0.1395	2.1829e-002	
6746	0.	0.14735	2.3117e-002	
6747	0.	0.14598	2.4235e-002	
6748	0.	0.14461	2.5353e-002	
6749	0.	0.14324	2.6471e-002	
